"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"1","A00015",648.66,335.97,390.07,6,96,40,-1.3,"Hull_HMA","4","AUDUSD",1.30023333333333,769.092726946446,230727.818083934,4988.79688261081,14.8489355674936,0.285739798196267,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"2","A00037",880.58,335.97,378.47,6,92,40,-1.3,"TEMA","6","AUDUSD",1.26156666666667,792.665204639734,237799.56139192,6980.05125901657,20.7758170640729,0.273833973271423,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"3","A00001",680.56,335.96,376.29,6,93,39,-1.3,"DEMA","4","AUDUSD",1.2543,797.257434425576,239177.230327673,5425.8151957267,16.1501821518237,0.276818668889153,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"4","A00016",468.01,335.97,397.11,6,96,38,-1.3,"Hull_HMA","6","AUDUSD",1.3237,755.458185389439,226637.455616832,3535.61985344111,10.5236177439685,0.285739798196267,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"5","A00017",683.7,335.97,219.33,5,90,38,-0.7,"Hull_HMA","8","AUDUSD",0.7311,1367.80194227876,410340.582683627,9351.66187935987,27.8348122730002,0.267881060809001,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"6","A00022",630.75,335.97,478.81,8,92,38,-1.6,"Jurik","4","AUDUSD",1.59603333333333,626.55333013095,187965.999039285,3951.98512980096,11.7629107652498,0.273833973271423,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"7","A00023",765.35,335.96,258.81,6,88,38,-0.9,"Jurik","6","AUDUSD",0.8627,1159.15150110119,347745.450330358,8871.56601367799,26.4066139233182,0.261935944755328,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"8","A00036",619.31,335.97,544.07,8,93,38,-1.8,"TEMA","4","AUDUSD",1.81356666666667,551.39963607624,165419.890822872,3414.87308618376,10.1642202761668,0.276810429502634,"No","No","No","PPO.Fast.Length","PPO.Fast.Type"
"9","A00064",741.7,321.5,277.32,5,53,26,-0.9,"Hull_HMA","4","EURGBP",0.9244,1081.78277801817,324534.833405452,8023.5828645608,24.9567118648858,0.164852255054432,"No","Yes","No","PPO.Fast.Length","PPO.Fast.Type"
"10","A00065",845.24,321.49,159.33,3,50,26,-0.5,"Hull_HMA","6","EURGBP",0.5311,1882.8845791753,564865.373752589,15914.8936170213,49.5035416872104,0.155525832840835,"No","Yes","Yes","PPO.Fast.Length","PPO.Fast.Type"
