"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"11","A00126",280.93,408.88,2996.03,11,850,298,-10,"120","20","EURJPY",9.98676666666667,100.132508686495,30039.7526059485,281.302256652971,0.687982431649801,2.0788495402074,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"12","A00099",1403.97,408.87,2048.35,12,820,290,-6.8,"1","5","EURJPY",6.82783333333333,146.459345326726,43937.8035980179,2056.24527058364,5.02909303833404,2.00552742925624,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"13","A00106",950.86,408.87,2247.81,12,799,280,-7.5,"1","10","EURJPY",7.4927,133.463237551217,40038.971265365,1269.0485405795,3.10379470388998,1.95416636094602,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"14","A00113",544.91,408.86,2469.84,13,795,275,-8.2,"1","15","EURJPY",8.2328,121.465358079876,36439.6074239627,661.87688271305,1.61883501128271,1.94443085652791,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"15","A00120",1115.33,408.86,2304.07,14,778,275,-7.7,"1","20","EURJPY",7.68023333333333,130.204377471171,39061.3132413512,1452.20848324921,3.55184777980044,1.90285183192291,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"16","A00196",528.9,434.04,2555.87,12,949,341,-8.5,"120","35","EURUSD",8.51956666666667,117.376861890472,35213.0585671415,620.806222538705,1.43029725955835,2.18643443000645,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"17","A00189",561.46,434.04,2409.17,14,914,328,-8,"120","30","EURUSD",8.03056666666667,124.52421373336,37357.2641200081,699.153650427326,1.61080465032561,2.10579670076491,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"18","A00182",573.99,434.04,2298.43,12,870,310,-7.7,"120","25","EURUSD",7.66143333333333,130.523879343726,39157.1638031178,749.194015045053,1.72609440384539,2.00442355543268,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"19","A00148",538.15,433.98,2559.56,11,831,300,-8.5,"1","5","EURUSD",8.53186666666667,117.207645063995,35162.2935191986,630.752941911891,1.45341477006289,1.91483478501313,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"20","A00155",253.12,433.98,2825.16,12,814,294,-9.4,"1","10","EURUSD",9.4172,106.188676039587,31856.6028118761,268.784776791403,0.619348303588651,1.87566247292502,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"21","A00245",1285.61,413.15,2569.91,12,1176,422,-8.6,"120","35","GBPJPY",8.56636666666667,116.735605527042,35020.6816581125,1500.7646182162,3.63249332740216,2.84642381701561,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"22","A00238",1325.17,413.15,2553.15,12,1135,408,-8.5,"120","30","GBPJPY",8.5105,117.501909406028,35250.5728218084,1557.10005287586,3.76884921427051,2.7471862519666,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"23","A00231",773.45,413.15,2732.83,12,1088,386,-9.1,"120","25","GBPJPY",9.10943333333333,109.776312467296,32932.8937401887,849.064888778299,2.0551007836822,2.63342611642261,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"24","A00197",700.93,413.15,2456.99,11,1008,360,-8.2,"1","5","GBPJPY",8.18996666666667,122.100619050139,36630.1857150416,855.839869108136,2.07149913858922,2.43979184315624,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"25","A00204",1123.82,413.15,2731.04,11,986,355,-9.1,"1","10","GBPJPY",9.10346666666667,109.848262932802,32954.4788798407,1234.49674849142,2.98801100929788,2.38654241800799,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"26","A00294",1774.76,433.42,1703.43,16,1113,410,-5.7,"120","35","GBPUSD",5.6781,176.115249819482,52834.5749458446,3125.62300769624,7.21153386483373,2.56794794887176,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"27","A00287",1635.26,433.42,1822.13,16,1076,396,-6.1,"120","30","GBPUSD",6.07376666666667,164.642478857162,49392.7436571485,2692.33259975962,6.21183286364178,2.48258040699552,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"28","A00280",1485.64,433.42,1672.2,16,1038,381,-5.6,"120","25","GBPUSD",5.574,179.40437746681,53821.313240043,2665.30319339792,6.1494697831155,2.39490563425776,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"29","A00273",1416.34,433.42,1430.47,16,974,360,-4.8,"120","20","GBPUSD",4.76823333333333,209.721280418324,62916.3841254972,2970.36638307689,6.85332098905655,2.24724285912048,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"30","A00246",1892.78,433.42,1926.98,15,949,351,-6.4,"1","5","GBPUSD",6.42326666666667,155.684023705487,46705.2071116462,2946.75606389272,6.7988465319845,2.18956208758248,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"31","A00343",1602.97,430.81,2828.74,13,1324,483,-9.4,"120","35","NZDUSD",9.42913333333333,106.054285653683,31816.285696105,1700.01838274285,3.94609777568498,3.073280564518,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"32","A00336",1533.78,430.81,2805.03,12,1294,472,-9.4,"120","30","NZDUSD",9.3501,106.950727799703,32085.2183399108,1640.38887284628,3.80768522746984,3.00364429795037,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"33","A00302",1379.49,430.67,2743.67,14,1085,396,-9.1,"1","10","NZDUSD",9.14556666666667,109.342595866121,32802.7787598363,1508.37017571355,3.50238042053905,2.51933034574036,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"34","A00323",1221.43,430.61,2580.16,17,1034,378,-8.6,"1","25","NZDUSD",8.60053333333333,116.271859109513,34881.5577328538,1420.17936872132,3.29806406892854,2.40124474582569,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"35","A00315",1275.87,430.66,2893.06,13,998,366,-9.6,"120","15","NZDUSD",9.64353333333333,103.696432151424,31108.9296454273,1323.03166889038,3.07210251449027,2.31737333395254,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"36","A00337",1690.33,430.6,1651.88,18,990,366,-5.5,"1","35","NZDUSD",5.50626666666667,181.611255054847,54483.376516454,3069.82952756859,7.12919072821316,2.29911751045053,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"37","A00392",529.27,423.76,1750.09,13,635,222,-5.8,"120","35","USDCAD",5.83363333333333,171.419755555429,51425.9266666286,907.273340228217,2.14100750478624,1.49848971115726,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"38","A00385",785.84,423.59,1463.16,13,624,221,-4.9,"120","30","USDCAD",4.8772,205.03567620766,61510.702862298,1611.25235791028,3.80380169010193,1.47312259496211,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"39","A00378",763.59,423.59,1351.36,13,593,210,-4.5,"120","25","USDCAD",4.50453333333333,221.998579209093,66599.5737627279,1695.15895098271,4.0018861422194,1.39993861989188,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"40","A00344",-53,423.82,2474.52,14,592,203,-8.2,"1","5","USDCAD",8.2484,121.235633577421,36370.6900732263,-64.2548857960332,-0.151608904242445,1.39681940446416,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"41","A00351",-449.89,423.78,2372.03,14,572,192,-7.9,"1","10","USDCAD",7.90676666666667,126.473948474513,37942.184542354,-568.993646791988,-1.34266281276131,1.34975694936052,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"42","A00396",554.9,428.15,1871.7,12,517,183,-6.2,"15","5","USDCHF",6.239,160.282096489822,48084.6289469466,889.405353422023,2.07732185781157,1.20752072871657,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"43","A00412",-720.37,426.71,2820.19,12,481,161,-9.4,"60","15","USDCHF",9.40063333333333,106.375811558796,31912.7434676387,-766.299433726096,-1.79583190861732,1.12722926577769,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"44","A00424",470.23,427.78,1723.84,10,448,158,-5.7,"15","25","USDCHF",5.74613333333333,174.03007239651,52209.021718953,818.34160943011,1.912996422063,1.04726728692318,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"45","A00438",709.4,427.86,1524.99,11,438,157,-5.1,"15","35","USDCHF",5.0833,196.722601459682,59016.7804379045,1395.55013475498,3.2616980665521,1.0236993409059,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"46","A00403",-139.36,427.75,2290.69,12,453,156,-7.6,"15","10","USDCHF",7.63563333333333,130.96490577075,39289.4717312251,-182.512692682118,-0.426680754370819,1.05902980713033,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"47","A00490",616.95,431.3,2671.44,20,907,317,-8.9,"120","35","USDJPY",8.9048,112.298984817177,33689.6954451532,692.828586829575,1.6063727958024,2.10294458613494,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"48","A00483",592.56,431.3,2671.44,20,905,316,-8.9,"120","30","USDJPY",8.9048,112.298984817177,33689.6954451532,665.438864432665,1.54286775894427,2.09830744261535,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"49","A00476",453.74,431.3,2451.95,20,870,302,-8.2,"120","25","USDJPY",8.17316666666667,122.351597707947,36705.479312384,555.158139440038,1.28717398432654,2.01715743102249,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"50","A00449",920.5,431.05,2901.52,20,746,264,-9.7,"1","10","USDJPY",9.67173333333333,103.394083101271,31018.2249303813,951.7425349472,2.20796319440251,1.73065769632293,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"51","A00469",-209.07,431.3,2630.17,20,777,264,-8.8,"120","20","USDJPY",8.76723333333333,114.061068295966,34218.3204887897,-238.467475486375,-0.552903954292547,1.80153025736147,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"52","A00581",2834.27,431.11,1879.83,15,1736,636,-6.3,"120","30","XAUUSD",6.2661,159.588898996186,47876.6696988557,4523.1802875792,10.4919400792818,4.02681450209923,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"53","A00574",2701.99,431.11,1879.83,15,1681,615,-6.3,"120","25","XAUUSD",6.2661,159.588898996186,47876.6696988557,4312.07609198704,10.0022641367332,3.89923685370323,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"54","A00567",1989.41,430.97,1926.53,15,1623,588,-6.4,"120","20","XAUUSD",6.42176666666667,155.720388470462,46716.1165411387,3097.91698027023,7.18824275534313,3.76592338213797,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"55","A00560",909.58,430.84,2293.29,15,1501,535,-7.6,"120","15","XAUUSD",7.6443,130.816425310362,39244.9275931086,1189.88004133799,2.761767805538,3.48389193203974,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"56","A00553",554.51,430.63,2271.96,15,1370,486,-7.6,"120","10","XAUUSD",7.5732,132.044578249617,39613.3734748851,732.200390851952,1.70030046873639,3.18138541207069,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
