"","RawPassProfit","CappedProfit"
"1",95.8691621585138,95.8691621585138
"2",110.573590295314,110.573590295314
"3",151.525878163306,142.372832554313
"4",148.857903242621,135.906981796086
"5",119.867283377225,119.867283377225
"6",123.678989324091,120.287334099285
"7",135.493867619255,120.755199200719
"8",132.719114000899,132.719114000899
"9",114.595741321075,114.595741321075
"10",140.869485353831,140.236829963756
"11",139.135627214653,135.036765109681
"12",117.836848642441,117.836848642441
"13",117.790432199611,117.256039180593
"14",118.694842138829,105.765189442796
"15",146.104308422014,146.104308422014
"16",119.952756912144,119.952756912144
"17",129.390448514531,129.390448514531
"18",147.133947757772,146.515318285604
"19",123.879949444864,123.879949444864
"20",119.97488930394,119.97488930394
"21",145.140875672085,117.107970433821
"22",150.814405850463,144.597783241514
"23",116.212243802944,116.212243802944
"24",146.453990521962,140.659447395651
"25",137.801042839594,130.178110239449
"26",118.3043818136,94.7628479417915
"27",122.996872154256,99.8846605598825
"28",131.935637762953,87.8934995685872
"29",101.15753847982,100.111522454727
"30",105.566037106762,92.336583821831
"31",114.097884614361,105.01644262307
"32",127.324981361042,116.034107751561
"33",120.421025564103,96.8256502248036
"34",121.393327353411,97.2640476191925
"35",122.109569033398,84.8573995238767
"36",119.837154690104,104.437669421948
"37",127.896868879309,105.334554129578
"38",125.887870839547,105.149515780756
"39",132.4632515797,116.784374551389
"40",130.121482300554,98.8651144899259
"41",123.636102491501,94.5387493380425
"42",139.721006287187,95.4418206435111
"43",109.778940301309,85.4527262985608
"44",116.3952448193,91.2211477938345
"45",120.211123860672,99.6014608069827
"46",132.012538762484,112.492818200977
"47",155.52202206718,110.786682478614
"48",141.909380616319,100.769861757203
"49",145.967304288058,97.5777563455544
