"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"13","A00051",972.77,426.27,261.84,5,67,33,-0.9,"DEMA","4","EURGBP",0.8728,1145.73785517874,343721.35655362,11145.3941338222,26.1463254130532,0.157177375841603,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"14","A00058",1088.83,426.27,158.44,4,64,33,-0.5,"DEMA","6","EURGBP",0.528133333333333,1893.46124715981,568038.374147942,20616.5740974501,48.3650599325548,0.150139582893471,"No","Yes","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"15","A00104",704.72,403.82,357.05,5,104,42,-1.2,"TEMA","4","EURJPY",1.19016666666667,840.218456798768,252065.53703963,5921.18750875228,14.6629377166863,0.257540488336387,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"16","A00113",899.16,396.96,242.46,4,97,42,-0.8,"Hull_HMA","8","EURJPY",0.8082,1237.31749566939,371195.248700817,11125.4639940609,28.0266626210723,0.244357114066909,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"17","A00099",595.74,396.96,363.96,5,103,41,-1.2,"Hull_HMA","4","EURJPY",1.2132,824.266402901418,247279.920870425,4910.48466864491,12.3702253845347,0.259471987101975,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"18","A00106",769.79,396.96,224.12,4,97,41,-0.7,"Hull_HMA","6","EURJPY",0.747066666666667,1338.56862395145,401570.587185436,10304.1674103159,25.9576970231658,0.244357114066909,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"19","A00118",600.04,396.95,303.35,5,96,39,-1,"TEMA","8","EURJPY",1.01116666666667,988.956650733476,296686.995220043,5934.13548706115,14.9493273386098,0.241844060964857,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"20","A00125",621.2,396.95,302.55,5,96,39,-1,"TEMA","10","EURJPY",1.0085,991.571641051066,297471.49231532,6159.64303420922,15.5174279738235,0.241844060964857,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"21","A00148",1102.4,433.93,327.98,9,103,46,-1.1,"Hull_HMA","4","EURUSD",1.09326666666667,914.68992011708,274406.976035124,10083.5416793707,23.2377150217102,0.237365473693914,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"22","A00153",1088.33,433.93,294.48,8,100,45,-1,"TEMA","4","EURUSD",0.9816,1018.74490627547,305623.471882641,11087.3064384678,25.5509101432669,0.230451916207683,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"23","A00155",1141.57,433.93,294.18,8,99,45,-1,"Hull_HMA","6","EURUSD",0.9806,1019.78380583316,305935.141749949,11641.5459922496,26.8281658153381,0.228147397045606,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"24","A00149",1011.86,433.93,307.87,8,99,44,-1,"DEMA","4","EURUSD",1.02623333333333,974.437262480917,292331.178744275,9859.94088413941,22.7224227044441,0.228147397045606,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"25","A00151",1091.42,433.93,289.71,7,97,44,-1,"Jurik","4","EURUSD",0.9657,1035.51827689759,310655.483069276,11301.8535777156,26.0453381368323,0.223538358721453,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"26","A00160",1084.76,433.93,306.63,8,98,44,-1,"TEMA","6","EURUSD",1.0221,978.377849525487,293513.354857646,10613.0515605127,24.4579806893109,0.22584287788353,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"27","A00204",949.46,408.54,230.95,6,106,46,-0.8,"Hull_HMA","6","GBPJPY",0.769833333333333,1298.98246373674,389694.739121022,12333.3189001948,30.1887670734686,0.25946051794194,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"28","A00197",691.56,408.54,334.32,6,111,45,-1.1,"Hull_HMA","4","GBPJPY",1.1144,897.343862167983,269203.158650395,6205.6712132089,15.1898742184582,0.271699221618446,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"29","A00202",855.36,408.54,219.5,6,106,45,-0.7,"TEMA","4","GBPJPY",0.731666666666667,1366.74259681093,410022.77904328,11690.569476082,28.6154831254761,0.25946051794194,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"30","A00198",851.4,408.54,294.09,7,103,44,-1,"DEMA","4","GBPJPY",0.9803,1020.09588901357,306028.76670407,8685.09639906151,21.2588642460016,0.252117295736036,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"31","A00205",1046.3,407.22,224.35,6,97,44,-0.7,"DEMA","6","GBPJPY",0.747833333333333,1337.19634499666,401158.903498997,13991.0853577,34.3575594462453,0.238200481312313,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"32","A00230",1010.23,407.22,298.98,5,99,44,-1,"TEMA","12","GBPJPY",0.9966,1003.41159943809,301023.479831427,10136.7650010034,24.892601053493,0.243111831442464,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"33","A00267",1895.26,432.9,180.92,4,100,54,-0.6,"Hull_HMA","10","GBPUSD",0.603066666666667,1658.19146584126,497457.439752377,31427.039575503,72.5965340159459,0.231000231000231,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"34","A00246",1613.3,432.9,299.54,5,105,53,-1,"Hull_HMA","4","GBPUSD",0.998466666666667,1001.53568805502,300460.706416505,16157.7752553916,37.3244981644528,0.242550242550243,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"35","A00260",1561.61,432.9,200.07,5,106,53,-0.7,"Hull_HMA","8","GBPUSD",0.6669,1499.47518368571,449842.555105713,23415.9544159544,54.0909087917635,0.244860244860245,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"36","A00272",1842.94,432.9,268.83,4,98,53,-0.9,"TEMA","10","GBPUSD",0.8961,1115.94688092847,334784.06427854,20566.2314473831,47.5080421514971,0.226380226380226,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"37","A00274",2035.05,432.9,157.08,3,96,53,-0.5,"Hull_HMA","12","GBPUSD",0.5236,1909.85485103132,572956.455309396,38866.5011459129,89.7817074287663,0.221760221760222,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"38","A00295",682.24,399.55,364.85,6,118,47,-1.2,"Hull_HMA","4","NZDUSD",1.21616666666667,822.255721529395,246676.716458819,5609.75743456215,14.040188798804,0.295332248779877,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"39","A00300",568.77,399.55,370.14,6,122,47,-1.2,"TEMA","4","NZDUSD",1.2338,810.504133571081,243151.240071324,4609.90436051224,11.5377408597478,0.305343511450382,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"40","A00296",733.13,399.55,344.54,6,114,46,-1.1,"DEMA","4","NZDUSD",1.14846666666667,870.726185638823,261217.855691647,6383.5548847739,15.9768611807631,0.285320986109373,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"41","A00307",398.03,399.55,458.23,8,122,46,-1.5,"TEMA","6","NZDUSD",1.52743333333333,654.693058071274,196407.917421382,2605.87477904109,6.52202422485569,0.305343511450382,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"42","A00314",432.44,399.55,522.59,8,117,45,-1.7,"TEMA","8","NZDUSD",1.74196666666667,574.063797623376,172219.139287013,2482.48148644253,6.21319355886003,0.292829433112251,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"43","A00316",706,398.73,540.43,10,113,45,-1.8,"Hull_HMA","10","NZDUSD",1.80143333333333,555.113520714986,166534.056214496,3919.1014562478,9.82896059049433,0.283399794347052,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"44","A00323",672.11,398.73,569.51,9,114,45,-1.9,"Hull_HMA","12","NZDUSD",1.89836666666667,526.768625660656,158030.587698197,3540.46460992783,8.87935347209348,0.285907757128884,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"45","A00358",194.39,420.9,488.37,8,80,29,-1.6,"Hull_HMA","8","USDCAD",1.6279,614.288346950058,184286.504085018,1194.11511763622,2.83705183567645,0.190068899976241,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"46","A00344",-45.85,420.89,471.61,8,82,27,-1.6,"Hull_HMA","4","USDCAD",1.57203333333333,636.118826996883,190835.648099065,-291.660482178071,-0.692961301475613,0.194825251253297,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"47","A00351",-71.91,420.9,524.29,8,82,27,-1.7,"Hull_HMA","6","USDCAD",1.74763333333333,572.202407064792,171660.722119438,-411.470750920292,-0.977597412497725,0.194820622475647,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"48","A00356",132.82,420.89,416.17,8,76,27,-1.4,"TEMA","6","USDCAD",1.38723333333333,720.859264242978,216257.779272893,957.445274767523,2.27481117338859,0.180569745064031,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"49","A00363",181.15,420.9,395.3,8,75,27,-1.3,"TEMA","8","USDCAD",1.31766666666667,758.917278016696,227675.183405009,1374.77864912725,3.26628331938048,0.178189593727726,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"50","A00393",-267.59,410.59,961.24,10,101,32,-3.2,"Hull_HMA","4","USDCHF",3.20413333333333,312.09687486996,93629.0624609879,-835.140027464525,-2.03399992075921,0.245987481429163,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"51","A00398",-385.69,410.59,950.35,10,102,31,-3.2,"TEMA","4","USDCHF",3.16783333333333,315.673173041511,94701.9519124533,-1217.5198611038,-2.96529350715751,0.248423001047273,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"52","A00407",-219.44,410.59,725.96,10,95,31,-2.4,"Hull_HMA","8","USDCHF",2.41986666666667,413.245908865502,123973.772659651,-906.826822414458,-2.20859451621924,0.2313743637205,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"53","A00421",145.47,410.59,595.7,9,84,31,-2,"Hull_HMA","12","USDCHF",1.98566666666667,503.609199261373,151082.759778412,732.60030216552,1.78426240815782,0.204583647921284,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"54","A00426",107.07,410.59,476.72,8,85,31,-1.6,"TEMA","12","USDCHF",1.58906666666667,629.300218157409,188790.065447223,673.791743581138,1.64103301001276,0.207019167539395,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"55","A00442",770.38,430.09,172.39,4,87,36,-0.6,"Hull_HMA","4","USDJPY",0.574633333333333,1740.24015314113,522072.04594234,13406.4620917687,31.1712945936168,0.202283243042154,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"56","A00443",903.74,430.09,164.86,4,84,36,-0.5,"DEMA","4","USDJPY",0.549533333333333,1819.72582797525,545917.748392575,16445.5901977435,38.2375553901359,0.195307958799321,"No","Yes","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"57","A00445",949.82,430.09,184.5,4,83,36,-0.6,"Jurik","4","USDJPY",0.615,1626.0162601626,487804.878048781,15444.2276422764,35.909292571965,0.19298286405171,"No","Yes","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"58","A00447",928.86,430.09,171.34,3,84,36,-0.6,"TEMA","4","USDJPY",0.571133333333333,1750.90463406093,525271.390218279,16263.4527839384,37.814068645954,0.195307958799321,"No","Yes","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"59","A00449",808.13,430.09,196.44,4,84,35,-0.7,"Hull_HMA","6","USDJPY",0.6548,1527.1838729383,458155.16188149,12341.6310323763,28.6954614903306,0.195307958799321,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"60","A00454",842.18,430.09,198.52,4,83,35,-0.7,"TEMA","6","USDJPY",0.661733333333333,1511.18275236752,453354.825710256,12726.8789038888,29.5911992929126,0.19298286405171,"No","Yes","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"61","A00456",619.34,430.08,245.03,6,90,35,-0.8,"Hull_HMA","8","USDJPY",0.816766666666667,1224.33987674979,367301.963024936,7582.82659266212,17.6312002247538,0.209263392857143,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"62","A00491",217.79,405.2,694.78,8,131,50,-2.3,"Hull_HMA","4","XAUUSD",2.31593333333333,431.791358415614,129537.407524684,940.398399493365,2.32082527022054,0.32329713721619,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"63","A00519",941.99,405.12,632.73,8,116,49,-2.1,"Hull_HMA","12","XAUUSD",2.1091,474.135887345313,142240.766203594,4466.31264520412,11.0246658896231,0.286334913112164,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"64","A00496",238.57,405.2,638.98,9,128,48,-2.1,"TEMA","4","XAUUSD",2.12993333333333,469.498262856427,140849.478856928,1120.08200569658,2.7642695106036,0.315893385982231,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"65","A00503",305.53,405.2,491.08,8,129,48,-1.6,"TEMA","6","XAUUSD",1.63693333333333,610.898427954712,183269.528386414,1866.47796693003,4.60631285027155,0.318361303060217,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"66","A00512",650.85,405.12,711.96,8,121,48,-2.4,"Hull_HMA","10","XAUUSD",2.3732,421.371987190292,126411.596157087,2742.49957862801,6.76959809100517,0.298676935229068,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
