"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"1","A00006",1160.53,420.43,621.77,11,189,75,-2.1,"TEMA","4","AUDUSD",2.07256666666667,482.493526545186,144748.057963556,5599.48212361484,13.3184647232948,0.449539756915539,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"2","A00013",1302.55,420.43,500.1,11,184,75,-1.7,"TEMA","6","AUDUSD",1.667,599.880023995201,179964.00719856,7813.73725254949,18.5851087043015,0.437647170753752,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"3","A00015",1231.16,420.47,456.47,10,184,75,-1.5,"Hull_HMA","8","AUDUSD",1.52156666666667,657.217341774925,197165.202532478,8091.39702499617,19.2436963992584,0.437605536661355,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"4","A00002",1175.35,420.43,488.87,11,184,74,-1.6,"DEMA","4","AUDUSD",1.62956666666667,613.660073230102,184098.021969031,7212.65367071001,17.1554210468092,0.437647170753752,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"5","A00008",864.09,420.47,533.29,11,190,73,-1.8,"Hull_HMA","6","AUDUSD",1.77763333333333,562.545706838681,168763.712051604,4860.90119822236,11.5606373777496,0.451875282422051,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"6","A00018",1159.13,420.47,454.74,10,179,73,-1.5,"Jurik","8","AUDUSD",1.5158,659.717640849716,197915.292254915,7646.98509038132,18.1867555125962,0.425714081860775,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"7","A00050",989.55,427.08,345.47,6,101,45,-1.2,"Hull_HMA","4","EURGBP",1.15156666666667,868.382203954034,260514.66118621,8593.07609922714,20.1205303437931,0.236489650650932,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"8","A00053",909.54,426.27,527.88,6,101,44,-1.8,"Jurik","4","EURGBP",1.7596,568.310979768129,170493.293930439,5169.01568538304,12.1261540464566,0.236939029253759,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"9","A00057",869.45,426.27,384.3,6,101,44,-1.3,"Hull_HMA","6","EURGBP",1.281,780.64012490242,234192.037470726,6787.27556596409,15.922480038389,0.236939029253759,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"10","A00062",985.85,426.27,343.78,5,98,44,-1.1,"TEMA","6","EURGBP",1.14593333333333,872.651114084589,261795.334225377,8603.03100820292,20.1821169873623,0.229901236305628,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"11","A00051",814.9,426.27,499.16,6,101,43,-1.7,"DEMA","4","EURGBP",1.66386666666667,601.009696289767,180302.90888693,4897.62801506531,11.4894973023326,0.236939029253759,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"12","A00055",747.57,426.27,439.19,6,103,43,-1.5,"TEMA","4","EURGBP",1.46396666666667,683.075662014162,204922.698604249,5106.46872651927,11.9794231977837,0.24163089121918,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"13","A00058",1003.35,426.27,394.31,5,96,43,-1.3,"DEMA","6","EURGBP",1.31436666666667,760.822702949456,228246.810884837,7633.71459004337,17.9081675699518,0.225209374340207,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"14","A00064",918.42,426.27,305.88,6,97,43,-1,"Hull_HMA","8","EURGBP",1.0196,980.776775205963,294233.032561789,9007.65005884661,21.1313253544622,0.227555305322917,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"15","A00071",878.15,426.27,367.81,6,98,43,-1.2,"Hull_HMA","10","EURGBP",1.22603333333333,815.638509012805,244691.552703842,7162.52956689595,16.8028000255611,0.229901236305628,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"16","A00104",141.64,403.82,587.21,7,153,53,-2,"TEMA","4","EURJPY",1.95736666666667,510.890482110318,153267.144633095,723.625278861055,1.79195007394645,0.378881679956416,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"17","A00113",122.05,397.29,653.01,7,153,53,-2.2,"Hull_HMA","8","EURJPY",2.1767,459.411035053062,137823.310515919,560.711168282262,1.41133974749493,0.385109114249037,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"18","A00127",425.96,397.29,394.11,8,152,53,-1.3,"Hull_HMA","12","EURJPY",1.3137,761.208799573723,228362.639872117,3242.44500266423,8.16140603253097,0.38259206121473,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"19","A00099",-17.4,397.29,666.46,7,153,52,-2.2,"Hull_HMA","4","EURJPY",2.22153333333333,450.13954325841,135041.862977523,-78.3242805269633,-0.19714636796034,0.385109114249037,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"20","A00106",18.45,397.29,719.87,7,151,52,-2.4,"Hull_HMA","6","EURJPY",2.39956666666667,416.741911734063,125022.573520219,76.8888827149346,0.193533395542135,0.380075008180422,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"21","A00120",295.79,397.29,523.71,8,152,52,-1.7,"Hull_HMA","10","EURJPY",1.7457,572.836111588475,171850.833476542,1694.39193446755,4.26487435995758,0.38259206121473,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"22","A00153",888.18,433.93,516.41,11,165,65,-1.7,"TEMA","4","EURUSD",1.72136666666667,580.933754187564,174280.126256269,5159.73741794311,11.8907137509347,0.380245661742677,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"23","A00148",668.79,433.93,599.92,12,169,64,-2,"Hull_HMA","4","EURUSD",1.99973333333333,500.066675556741,150020.002667022,3344.39591945593,7.70722448195775,0.389463738390985,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"24","A00155",815.8,433.93,620.45,11,165,64,-2.1,"Hull_HMA","6","EURUSD",2.06816666666667,483.520025787735,145056.00773632,3944.55637037634,9.09030574142451,0.380245661742677,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"25","A00151",914.45,433.93,451.86,11,159,63,-1.5,"Jurik","4","EURUSD",1.5062,663.922453857389,199176.736157217,6071.2388792989,13.9912863348902,0.366418546770216,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"26","A00162",959.28,433.93,487.76,11,159,62,-1.6,"Hull_HMA","8","EURUSD",1.62586666666667,615.056585205839,184516.975561752,5900.11481056257,13.5969276393948,0.366418546770216,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"27","A00197",912.88,413.1,476.14,7,162,65,-1.6,"Hull_HMA","4","GBPJPY",1.58713333333333,630.06678707943,189020.036123829,5751.7536858907,13.9233930909966,0.392156862745098,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"28","A00202",969.25,413.1,318.27,5,158,65,-1.1,"TEMA","4","GBPJPY",1.0609,942.595909133754,282778.772740126,9136.11084927892,22.1159788169424,0.382473977245219,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"29","A00204",823.6,413.1,280.23,5,161,65,-0.9,"Hull_HMA","6","GBPJPY",0.9341,1070.54919173536,321164.757520608,8817.04314313243,21.3436048006111,0.389736141370128,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"30","A00198",811.57,413.1,283.48,5,155,63,-0.9,"DEMA","4","GBPJPY",0.944933333333333,1058.2757160999,317482.71482997,8588.64822915197,20.7907243504042,0.37521181312031,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"31","A00200",939.23,413.1,404.86,8,150,62,-1.3,"Jurik","4","GBPJPY",1.34953333333333,740.996887813071,222299.066343921,6959.66506940671,16.8474099961431,0.363108206245461,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"32","A00205",895.53,412.35,242.81,5,149,62,-0.8,"DEMA","6","GBPJPY",0.809366666666667,1235.53395659157,370660.186977472,11064.5772414645,26.8329750005202,0.361343518855341,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"33","A00209",717.63,413.1,350.42,5,156,62,-1.2,"TEMA","6","GBPJPY",1.16806666666667,856.115518520632,256834.65555619,6143.74179555961,14.8722870868061,0.37763253449528,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"34","A00211",598.61,413.1,261.77,5,159,62,-0.9,"Hull_HMA","8","GBPJPY",0.872566666666667,1146.04423730756,343813.271192268,6860.33540894679,16.6069605638993,0.384894698620189,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"35","A00216",722.58,413.1,306.49,5,156,62,-1,"TEMA","8","GBPJPY",1.02163333333333,978.824757740872,293647.427322262,7072.791934484,17.121258616519,0.37763253449528,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"36","A00223",723.26,413.1,305.32,5,155,62,-1,"TEMA","10","GBPJPY",1.01773333333333,982.575658325691,294772.697497707,7106.57670640639,17.20304213606,0.37521181312031,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"37","A00230",1008.94,412.35,296.69,4,147,62,-1,"TEMA","12","GBPJPY",0.988966666666667,1011.15642589909,303346.927769726,10201.9616434662,24.741024962935,0.356493270280102,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"38","A00246",1406.95,432.9,364.33,5,150,66,-1.2,"Hull_HMA","4","GBPUSD",1.21443333333333,823.429308593857,247028.792578157,11585.2386572613,26.7619280602016,0.346500346500347,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"39","A00251",1233.28,432.9,512.68,7,149,65,-1.7,"TEMA","4","GBPUSD",1.70893333333333,585.160333931497,175548.100179449,7216.66536631037,16.6705136666906,0.344190344190344,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"40","A00253",1242.49,432.9,332.14,5,150,65,-1.1,"Hull_HMA","6","GBPUSD",1.10713333333333,903.233576202806,270970.072860842,11222.5868609622,25.9242015730244,0.346500346500347,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"41","A00267",1573.72,432.9,223.37,4,138,64,-0.7,"Hull_HMA","10","GBPUSD",0.744566666666667,1343.06307919595,402918.923758786,21136.0522899226,48.8243296140507,0.318780318780319,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"42","A00247",1167.92,432.9,486.65,4,145,63,-1.6,"DEMA","4","GBPUSD",1.62216666666667,616.459467789993,184937.840336998,7199.75341621288,16.6314470228988,0.334950334950335,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"43","A00249",1279.91,432.9,399.84,5,143,63,-1.3,"Jurik","4","GBPUSD",1.3328,750.300120048019,225090.036014406,9603.1662665066,22.1833362589665,0.33033033033033,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"44","A00260",1225.81,432.9,281.29,5,145,63,-0.9,"Hull_HMA","8","GBPUSD",0.937633333333333,1066.51498453553,319954.49536066,13073.447331935,30.1996935364634,0.334950334950335,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"45","A00265",1415.45,432.9,356.6,4,139,63,-1.2,"TEMA","8","GBPUSD",1.18866666666667,841.278743690409,252383.623107123,11907.8799775659,27.5072302554075,0.321090321090321,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"46","A00272",1601.19,432.9,325.97,4,133,63,-1.1,"TEMA","10","GBPUSD",1.08656666666667,920.330091726232,276099.02751787,14736.2333957113,34.0407331848262,0.307230307230307,"No","No","Yes","X__PPO.Fast.Length","X__PPO.Fast.Type"
"47","A00295",413.37,409.66,574.78,7,206,75,-1.9,"Hull_HMA","4","NZDUSD",1.91593333333333,521.938828769268,156581.64863078,2157.53853648352,5.26665658468858,0.502856026949177,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"48","A00300",177.18,409.66,620.2,6,209,74,-2.1,"TEMA","4","NZDUSD",2.06733333333333,483.714930667527,145114.479200258,857.046114156724,2.0920912809567,0.510179172972709,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"49","A00302",-6.98,409.66,567.81,8,208,72,-1.9,"Hull_HMA","6","NZDUSD",1.8927,528.345749458446,158503.724837534,-36.8785333121995,-0.0900222948596385,0.507738124298198,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"50","A00307",25.85,409.66,579.04,8,207,72,-1.9,"TEMA","6","NZDUSD",1.93013333333333,518.098922354241,155429.676706272,133.928571428571,0.326926161764808,0.505297075623688,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"51","A00323",708.45,409.41,566.98,8,192,72,-1.9,"Hull_HMA","12","NZDUSD",1.88993333333333,529.119192916858,158735.757875057,3748.54492221948,9.15596815470916,0.468967538653184,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"52","A00358",-303.6,420.9,1015.61,13,126,40,-3.4,"Hull_HMA","8","USDCAD",3.38536666666667,295.388978052599,88616.6934157797,-896.800937367691,-2.13067459578924,0.29935851746258,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"53","A00344",-493.85,420.89,1097.51,11,127,38,-3.7,"Hull_HMA","4","USDCAD",3.65836666666667,273.346028737779,82003.8086213337,-1349.91936292152,-3.20729730552287,0.301741547672789,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"54","A00349",-547.25,420.89,1066.31,12,128,38,-3.6,"TEMA","4","USDCAD",3.55436666666667,281.344074424886,84403.2223274657,-1539.65544729019,-3.65809462636363,0.304117465371,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
"55","A00351",-648.65,420.9,1295.35,13,128,37,-4.3,"Hull_HMA","6","USDCAD",4.31783333333333,231.597637704095,69479.2913112286,-1502.25807696761,-3.56915675212073,0.304110239961986,"No","No","No","X__PPO.Fast.Length","X__PPO.Fast.Type"
