"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"12","A00099",831.94,403.82,271.57,5,100,42,-0.9,"4","0.04","EURJPY",0.905233333333333,1104.68755753581,331406.267260743,9190.33766616342,22.7585004857695,0.247635084938834,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"13","A00100",833.42,403.81,351.97,5,101,42,-1.2,"6","0.04","EURJPY",1.17323333333333,852.345370344063,255703.611103219,7103.61678552149,17.5914830873963,0.250117629578267,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"14","A00108",899.16,396.96,242.46,4,97,42,-0.8,"8","0.05","EURJPY",0.8082,1237.31749566939,371195.248700817,11125.4639940609,28.0266626210723,0.244357114066909,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"15","A00115",905.07,396.95,298.72,7,98,42,-1,"8","0.06","EURJPY",0.995733333333333,1004.28494911623,301285.484734869,9089.48178896626,22.8983040407262,0.246882478901625,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"16","A00101",591.11,403.81,349.76,5,103,41,-1.2,"8","0.04","EURJPY",1.16586666666667,857.731015553522,257319.304666057,5070.13380603843,12.5557410812967,0.255070453926352,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"17","A00102",720.7,403.82,317.91,6,101,41,-1.1,"10","0.04","EURJPY",1.0597,943.663300934227,283098.990280268,6800.98140983297,16.8416160909142,0.250111435788222,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"18","A00106",595.74,396.96,363.96,5,103,41,-1.2,"4","0.05","EURJPY",1.2132,824.266402901418,247279.920870425,4910.48466864491,12.3702253845347,0.259471987101975,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"19","A00107",769.79,396.96,224.12,4,97,41,-0.7,"6","0.05","EURJPY",0.747066666666667,1338.56862395145,401570.587185436,10304.1674103159,25.9576970231658,0.244357114066909,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"20","A00114",820.32,403.81,303.44,9,97,41,-1,"6","0.06","EURJPY",1.01146666666667,988.663327181651,296598.998154495,8110.20300553652,20.0842054568647,0.240211980882098,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"21","A00148",1111.99,433.93,350.96,9,109,48,-1.2,"4","0.04","EURUSD",1.16986666666667,854.798267608844,256439.480282653,9505.27125598359,21.9050797501523,0.251192588666375,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"22","A00149",1005.22,433.93,394.5,10,110,47,-1.3,"6","0.04","EURUSD",1.315,760.456273764259,228136.882129278,7644.25855513308,17.6163403201739,0.253497107828452,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"23","A00150",937.36,433.93,394.32,10,107,46,-1.3,"8","0.04","EURUSD",1.3144,760.80340839927,228241.022519781,7131.46682897139,16.4346019610799,0.246583550342221,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"24","A00155",1102.4,433.93,327.98,9,103,46,-1.1,"4","0.05","EURUSD",1.09326666666667,914.68992011708,274406.976035124,10083.5416793707,23.2377150217102,0.237365473693914,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"25","A00156",1141.57,433.93,294.18,8,99,45,-1,"6","0.05","EURUSD",0.9806,1019.78380583316,305935.141749949,11641.5459922496,26.8281658153381,0.228147397045606,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"26","A00205",949.46,408.54,230.95,6,106,46,-0.8,"6","0.05","GBPJPY",0.769833333333333,1298.98246373674,389694.739121022,12333.3189001948,30.1887670734686,0.25946051794194,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"27","A00204",691.56,408.54,334.32,6,111,45,-1.1,"4","0.05","GBPJPY",1.1144,897.343862167983,269203.158650395,6205.6712132089,15.1898742184582,0.271699221618446,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"28","A00197",710.55,409.65,431.64,6,108,44,-1.4,"4","0.04","GBPJPY",1.4388,695.023630803447,208507.089241034,4938.49040867389,12.0553897441081,0.263639692420359,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"29","A00198",762.01,408.33,252.38,6,107,44,-0.8,"6","0.04","GBPJPY",0.841266666666667,1188.683730882,356605.119264601,9057.88889769395,22.1827661393822,0.262042955452698,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"30","A00199",867.3,408.54,318.02,6,104,44,-1.1,"8","0.04","GBPJPY",1.06006666666667,943.3368970505,283001.06911515,8181.56090811899,20.0263399131517,0.254565036471337,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"31","A00267",2051.49,432.88,169.68,4,109,59,-0.6,"4","0.07","GBPUSD",0.5656,1768.03394625177,530410.18387553,36271.0396039604,83.7900563758094,0.251801885048974,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"32","A00268",2147.58,432.88,167.19,4,106,58,-0.6,"6","0.07","GBPUSD",0.5573,1794.36569172797,538309.707518392,38535.4387224116,89.0210652430503,0.244871557937535,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"33","A00274",2307.69,432.86,170.54,4,104,58,-0.6,"4","0.08","GBPUSD",0.568466666666667,1759.11809546148,527735.428638443,40594.9923771549,93.7831917413365,0.240262440511944,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"34","A00269",2184.82,432.88,156,4,98,56,-0.5,"8","0.07","GBPUSD",0.52,1923.07692307692,576923.076923077,42015.7692307692,97.0610082026641,0.226390685640362,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"35","A00275",2241.42,432.88,168.52,4,98,56,-0.6,"6","0.08","GBPUSD",0.561733333333333,1780.20413007358,534061.239022075,39901.8514122953,92.1776275464223,0.226390685640362,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"36","A00330",1195.25,398.81,489.37,7,115,52,-1.6,"4","0.09","NZDUSD",1.63123333333333,613.033083352065,183909.925005619,7327.27792876555,18.3728540627506,0.288357864647326,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"37","A00309",938.73,399.55,416.66,6,121,50,-1.4,"4","0.06","NZDUSD",1.38886666666667,720.011520184323,216003.456055297,6758.96414342629,16.9164413550902,0.302840695782756,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"38","A00324",1163.81,399.62,426.97,5,112,49,-1.4,"6","0.08","NZDUSD",1.42323333333333,702.625477199803,210787.643159941,8177.22556619903,20.4625032936265,0.280266252940293,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"39","A00331",1082.69,398.81,468.34,6,113,49,-1.6,"6","0.09","NZDUSD",1.56113333333333,640.56027672204,192168.083016612,6935.28206004185,17.3899402222659,0.283342945262155,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"40","A00323",928.63,399.62,466.67,7,114,48,-1.6,"4","0.08","NZDUSD",1.55556666666667,642.852551053207,192855.765315962,5969.72164484539,14.9384956830123,0.285271007457084,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"41","A00344",0.38,420.89,437.38,7,84,30,-1.5,"4","0.04","USDCAD",1.45793333333333,685.902418949197,205770.725684759,2.60642919200695,0.00619266124642294,0.199577086649718,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"42","A00347",215.01,420.9,380.1,8,80,29,-1.3,"10","0.04","USDCAD",1.267,789.265982636148,236779.794790844,1697.00078926598,4.03183841593248,0.190068899976241,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"43","A00353",194.39,420.9,488.37,8,80,29,-1.6,"8","0.05","USDCAD",1.6279,614.288346950058,184286.504085018,1194.11511763622,2.83705183567645,0.190068899976241,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"44","A00345",28.32,420.89,381.22,8,82,28,-1.3,"6","0.04","USDCAD",1.27073333333333,786.947169613347,236084.150884004,222.8634384345,0.529505187660671,0.194825251253297,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"45","A00346",109.32,420.89,365.26,8,80,28,-1.2,"8","0.04","USDCAD",1.21753333333333,821.332749274489,246399.824782347,897.880961506872,2.13329126733083,0.190073415856875,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"46","A00393",169.96,410.59,535.55,8,97,35,-1.8,"4","0.04","USDCHF",1.78516666666667,560.171786014378,168051.535804313,952.067967510036,2.31878021264531,0.236245402956721,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"47","A00414",277.33,426.62,627.76,8,89,34,-2.1,"4","0.07","USDCHF",2.09253333333333,477.889639352619,143366.891805786,1325.33133681662,3.10658510340963,0.208616567437063,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"48","A00421",411.81,426.62,521.5,8,85,34,-1.7,"4","0.08","USDCHF",1.73833333333333,575.263662511985,172579.098753595,2368.9932885906,5.55293537244059,0.199240541934274,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"49","A00394",-100.37,410.59,638.8,11,98,33,-2.1,"6","0.04","USDCHF",2.12933333333333,469.630557294928,140889.167188478,-471.368190356919,-1.14802647496753,0.238680922574831,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"50","A00395",-71.91,426.7,568.11,11,97,33,-1.9,"8","0.04","USDCHF",1.8937,528.066747636901,158420.02429107,-379.732798225696,-0.889929220121152,0.227325990157019,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"51","A00407",291.65,426.62,562.02,8,87,33,-1.9,"4","0.06","USDCHF",1.8734,533.788833137611,160136.649941283,1556.79513184584,3.64913771470124,0.203928554685669,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"52","A00415",117.95,426.62,751.11,8,90,33,-2.5,"6","0.07","USDCHF",2.5037,399.408874865199,119822.66245956,471.102767903503,1.10426789157448,0.210960573812761,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"53","A00416",155.56,426.62,610.01,11,88,33,-2,"8","0.07","USDCHF",2.03336666666667,491.795216471861,147538.564941558,765.036638743627,1.79325075885713,0.206272561061366,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"54","A00422",364.12,426.62,600.33,9,84,33,-2,"6","0.08","USDCHF",2.0011,499.725151166858,149917.545350057,1819.59922042876,4.26515217389894,0.196896535558577,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"55","A00423",402.25,426.62,591.11,9,82,33,-2,"8","0.08","USDCHF",1.97036666666667,507.519750976975,152255.925293093,2041.49819830488,4.78528479280128,0.192208522807182,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"56","A00428",130.48,426.62,674.84,10,90,33,-2.2,"4","0.09","USDCHF",2.24946666666667,444.549819216407,133364.945764922,580.048604113568,1.35963762625655,0.210960573812761,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"57","A00430",221.17,426.62,678.12,9,85,33,-2.3,"8","0.09","USDCHF",2.2604,442.399575296408,132719.872588922,978.455140683065,2.29350508809494,0.199240541934274,"No","Yes","No","X__PPO.Threshold","X__PPO.Fast.Length"
"58","A00456",985.01,430.09,185.65,5,88,39,-0.6,"4","0.06","USDJPY",0.618833333333333,1615.94398060867,484783.194182602,15917.2098033935,37.009020910492,0.204608337789765,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"59","A00457",849.78,430.09,182.46,5,87,37,-0.6,"6","0.06","USDJPY",0.6082,1644.19598816179,493258.796448537,13972.0486682012,32.4863369717995,0.202283243042154,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"60","A00459",911.9,430.01,187.31,5,85,37,-0.6,"10","0.06","USDJPY",0.624366666666667,1601.62297795099,480486.893385297,14605.1999359351,33.9647913674916,0.197669821632055,"No","Yes","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"61","A00442",640.61,430.07,237.69,5,91,36,-0.8,"4","0.04","USDJPY",0.7923,1262.14817619589,378644.452858766,8085.44743152846,18.8003056049677,0.211593461529518,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"62","A00444",891.48,430.08,186.79,5,83,36,-0.6,"8","0.04","USDJPY",0.622633333333333,1606.08169602227,481824.508806681,14317.8971036993,33.2912414055509,0.192987351190476,"No","Yes","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"63","A00449",770.38,430.09,172.39,4,87,36,-0.6,"4","0.05","USDJPY",0.574633333333333,1740.24015314113,522072.04594234,13406.4620917687,31.1712945936168,0.202283243042154,"No","No","Yes","X__PPO.Threshold","X__PPO.Fast.Length"
"64","A00533",1019.82,429.91,352.61,9,138,57,-1.2,"4","0.1","XAUUSD",1.17536666666667,850.798332435268,255239.499730581,8676.61155384136,20.1823906255759,0.320997418064246,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"65","A00519",1242.49,402.55,424.55,7,131,56,-1.4,"4","0.08","XAUUSD",1.41516666666667,706.630549994111,211989.164998233,8779.81392062183,21.8104929092581,0.325425412992175,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"66","A00505",417.18,405.11,545.57,9,142,55,-1.8,"4","0.06","XAUUSD",1.81856666666667,549.883607969646,164965.082390894,2294.00443572777,5.6626704740139,0.350522080422601,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"67","A00512",797.87,405.11,669.49,8,134,55,-2.2,"4","0.07","XAUUSD",2.23163333333333,448.102286815337,134430.686044601,3575.27371581353,8.82543930244509,0.330774357581891,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"68","A00513",978.73,399.51,462.56,7,133,55,-1.5,"6","0.07","XAUUSD",1.54186666666667,648.564510549983,194569.353164995,6347.69543410585,15.8887022455154,0.332907812069785,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
"69","A00534",919.63,429.91,486.08,9,134,55,-1.6,"6","0.1","XAUUSD",1.62026666666667,617.182356813693,185154.707044108,5675.79410796577,13.2022844501541,0.311693145076877,"No","No","No","X__PPO.Threshold","X__PPO.Fast.Length"
