"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"34","A00339",4217.97,392.62,2640.52,14,2385,865,-8.8,"15","168","NZDUSD",8.80173333333333,113.613985124142,34084.1955372427,4792.20380834078,12.205704773931,6.07457592583159,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"35","A00332",3717.07,392.88,1866.58,14,2339,844,-6.2,"15","144","NZDUSD",6.22193333333333,160.721747795433,48216.52433863,5974.13987077972,15.2060167755542,5.95347179800448,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"36","A00392",4404.68,392.75,1822.23,15,2340,849,-6.1,"35","168","USDCAD",6.0741,164.633443637741,49390.0330913222,7251.57636522283,18.4635935460798,5.95798854232973,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"37","A00385",3796,393.13,1713.2,15,2348,843,-5.7,"35","144","USDCAD",5.71066666666667,175.110903572262,52533.2710716787,6647.20989960308,16.908426982431,5.97257904509959,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"38","A00371",2972.45,393.63,2803.98,15,2349,836,-9.3,"35","96","USDCAD",9.3466,106.990777394989,32097.2332184966,3180.24736267734,8.07928095591631,5.96753296242664,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"39","A00378",3170.34,393.16,2479.04,15,2341,834,-8.3,"35","120","USDCAD",8.26346666666667,121.014586291468,36304.3758874403,3836.57383503292,9.75830154398442,5.95431885237562,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"40","A00363",2445.1,393.75,2860.99,15,2111,753,-9.5,"30","72","USDCAD",9.53663333333333,104.858807615546,31457.6422846637,2563.90270500771,6.51149893335291,5.36126984126984,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"41","A00413",4046.83,393.78,1926.58,15,2825,1022,-6.4,"35","72","USDCHF",6.42193333333333,155.716347102119,46714.9041306356,6301.57584943267,16.00278289764,7.17405657981614,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"42","A00406",3614.98,396.16,2815.87,15,2825,1019,-9.4,"35","48","USDCHF",9.38623333333333,106.53900925824,31961.702777472,3851.36387688352,9.72173838066317,7.13095718901454,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"43","A00399",3420.69,396.37,2441.19,15,2769,990,-8.1,"35","24","USDCHF",8.1373,122.890885183046,36867.2655549138,4203.71622036794,10.6055357881977,6.98589701541489,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"44","A00405",1733.36,395.99,2634.34,15,2481,880,-8.8,"30","48","USDCHF",8.78113333333333,113.880516562023,34164.1549686069,1973.95932187948,4.98487164291897,6.26530973004369,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"45","A00398",1675.55,396.36,2590.35,15,2330,823,-8.6,"30","24","USDCHF",8.6345,115.814465226707,34744.339568012,1940.52927210609,4.89587564866809,5.87849429811283,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"46","A00444",1107.12,392.94,2685.26,14,732,274,-9,"15","24","USDJPY",8.95086666666667,111.721025152127,33516.307545638,1236.88581366423,3.14777272271651,1.86287982898152,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"47","A00450",-371.75,392.79,2503.35,18,491,169,-8.3,"10","48","USDJPY",8.3445,119.839415183654,35951.8245550962,-445.503025945233,-1.13420154776148,1.25003182362076,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"48","A00484",259.23,391.56,1840.23,13,298,106,-6.1,"5","168","USDJPY",6.1341,163.023100373323,48906.9301119969,422.604783097765,1.07928486846911,0.761058330779446,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"49","A00477",473.07,391.56,1447.11,12,280,102,-4.8,"5","144","USDJPY",4.8237,207.309741484752,62192.9224454257,980.720194041918,2.50464856993033,0.715088364490755,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"50","A00443",-145.42,385.1,1672.39,15,261,93,-5.6,"10","24","USDJPY",5.57463333333333,179.383995359934,53815.1986079802,-260.860206052416,-0.677383033114557,0.677746039989613,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"51","A00577",1501.9,392.9,2894.94,12,2365,850,-9.6,"15","144","XAUUSD",9.6498,103.629090758358,31088.7272275073,1556.40531409977,3.96132683659907,6.01934334436243,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"52","A00583",2192.61,391.05,1850.1,13,1432,525,-6.2,"10","168","XAUUSD",6.167,162.15339711367,48646.0191341009,3555.39160045403,9.0919104985399,3.66193581383455,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"53","A00576",987.57,392.87,2663.15,13,1399,504,-8.9,"10","144","XAUUSD",8.87716666666667,112.648555282279,33794.5665846836,1112.4833374012,2.83168309466541,3.56097436811159,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"54","A00569",1272.15,392.87,2914.34,13,1346,486,-9.7,"10","120","XAUUSD",9.71446666666667,102.939258974588,30881.7776923763,1309.54178304522,3.33326999527889,3.42606969226462,"No","No","No","X__STOs.Length","X__STOs.Threshold"
"55","A00555",670.09,392.91,1837.35,13,1052,377,-6.1,"10","72","XAUUSD",6.1245,163.278634990611,48983.5904971835,1094.11380520859,2.78464229774907,2.67745794202235,"No","No","No","X__STOs.Length","X__STOs.Threshold"
