"","RawPassProfit","CappedProfit"
"1",27.1568231297042,27.1568231297042
"2",34.1843385002347,34.1843385002347
"3",27.8638163138407,27.8638163138407
"4",36.572396968626,36.572396968626
"5",39.1779281998942,39.1779281998942
"6",34.9578284686884,34.9578284686884
"7",35.3695005467351,35.3695005467351
"8",28.4289525586833,28.4289525586833
"9",19.5130584743592,19.5130584743592
"10",32.1984868603055,32.1984868603055
"11",31.3049725935884,31.3049725935884
"12",22.7226355959579,22.7226355959579
"13",29.0704079682057,29.0704079682057
"14",26.5211788492261,26.5211788492261
"15",26.3683086236547,26.3683086236547
"16",33.9314856104884,33.9314856104884
"17",23.636609079376,23.636609079376
"18",23.9391030657487,23.9391030657487
"19",26.6382057084211,26.6382057084211
"20",11.960587522604,11.960587522604
"21",17.1585939834481,17.1585939834481
"22",15.3345742622841,15.3345742622841
"23",36.745450245608,36.745450245608
"24",43.5248810621518,43.5248810621518
"25",41.3456593322607,41.3456593322607
"26",40.8731184515872,40.8731184515872
"27",43.9734563736331,43.9734563736331
"28",57.9849943573327,57.9849943573327
"29",84.0610409627084,79.7630181842487
"30",85.6718028540712,85.6718028540712
"31",102.955250298304,102.955250298304
"32",137.698716684652,128.640309631902
"33",140.308736605568,130.314206989791
"34",134.330555513004,119.395741860132
"35",134.56932277849,107.415601573893
"36",84.4418718030986,84.4418718030986
"37",111.478910429202,108.928842777814
"38",125.357505044822,117.504710702528
"39",121.942661061909,100.154708653295
"40",114.872438692587,93.8066869790539
"41",106.056032726324,86.6600410347357
"42",111.618272516607,91.7601287866974
"43",63.4061884853412,63.4061884853412
"44",55.2086240104668,55.2086240104668
"45",37.4325765365966,37.4325765365966
"46",38.3091667705421,38.3091667705421
"47",46.9750797136364,46.9750797136364
"48",50.8384165210957,50.8384165210957
"49",46.4952435013171,46.4952435013171
