"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"1","A00046",1875.35,437.43,2883.63000000001,12,1784,634,-9.6,"60","48","AUDUSD",9.61210000000003,104.035538539965,31210.6615619895,1951.03047200923,4.46021185563229,4.07836682440619,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"2","A00039",3382.82,439.38,1970.62,14,1717,623,-6.6,"60","44","AUDUSD",6.56873333333333,152.236352011042,45670.9056033127,5149.88176309994,11.7207923963311,3.90777914333834,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"3","A00032",3222.63,439.5,2505.64,13,1617,587,-8.4,"60","40","AUDUSD",8.35213333333333,119.729889369582,35918.9668108747,3858.45133379097,8.77918392216375,3.67918088737201,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"4","A00042",1966.53,420.25,2736.07,15,1601,576,-9.1,"240","44","AUDUSD",9.12023333333333,109.646317528426,32893.8952585277,2156.22772809175,5.13082148266925,3.80963712076145,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"5","A00049",1901.68,411.51,2251.76,15,1603,575,-7.5,"240","48","AUDUSD",7.50586666666667,133.229118556152,39968.7355668455,2533.59150175862,6.15681636353582,3.89540958907438,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"6","A00085",1828.64,446.77,1434.21,12,946,345,-4.8,"15","44","EURGBP",4.7807,209.174388687849,62752.3166063547,3825.04654130148,8.56155637420033,2.11742059672762,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"7","A00078",1717.99,446.8,1695.66,13,938,341,-5.7,"15","40","EURGBP",5.6522,176.922260358798,53076.6781076395,3039.50674073812,6.80283514041656,2.0993733213966,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"8","A00071",1719.31,446.8,2259.31,20,912,335,-7.5,"15","36","EURGBP",7.53103333333333,132.783903050046,39835.1709150139,2282.96692352975,5.1095947258947,2.04118173679499,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"9","A00092",280.79,446.72,2787.19,15,945,335,-9.3,"15","48","EURGBP",9.29063333333333,107.635288588148,32290.5865764444,302.229126826661,0.676551591212976,2.11541905444126,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"10","A00064",1110,446.8,2309.31,18,879,317,-7.7,"15","32","EURGBP",7.6977,129.90893383738,38972.680151214,1441.98916559492,3.22737055862784,1.96732318710833,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"11","A00142",1272.64,442.83,1746.93,12,1242,446,-5.8,"30","48","EURJPY",5.8231,171.729834624169,51518.9503872508,2185.50256736103,4.93530828390359,2.80468802926631,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"12","A00135",1003.68,442.83,1732.77,12,1178,421,-5.8,"30","44","EURJPY",5.7759,173.133191364116,51939.9574092349,1737.70321508336,3.92408647806915,2.66016304225098,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
"13","A00136",588.66,442.15,2036.66,15,1197,421,-6.8,"45","44","EURJPY",6.78886666666667,147.299991162001,44189.9973486002,867.096127974232,1.96109041722093,2.70722605450639,"No","No","No","X__STOs.Length","X__STOs.TimeFrame"
