"","RawPassProfit","CappedProfit"
"1",0,0
"2",10.0239063474481,10.0239063474481
"3",51.6038734282549,51.6038734282549
"4",44.7065536354496,44.7065536354496
"5",41.4117891684402,41.4117891684402
"6",27.4121062313751,27.4121062313751
"7",53.602037337835,53.602037337835
"8",8.85733746858379,8.85733746858379
"9",6.75281384951682,6.75281384951682
"10",25.2457416472933,25.2457416472933
"11",36.3775700239097,36.3775700239097
"12",46.0094636278515,46.0094636278515
"13",42.7393471462099,42.7393471462099
"14",47.0516232480526,47.0516232480526
"15",32.8862189116884,32.8862189116884
"16",41.3897979075896,41.3897979075896
"17",29.6518783003281,29.6518783003281
"18",24.1820503597376,24.1820503597376
"19",36.6671925313543,36.6671925313543
"20",37.265966040813,37.265966040813
"21",30.6311630728487,30.6311630728487
"22",45.2631652869709,45.2631652869709
"23",32.2017040412539,32.2017040412539
"24",15.7166206982955,15.7166206982955
"25",12.7690409508649,12.7690409508649
"26",8.72433874893322,8.72433874893322
"27",15.2672116579515,15.2672116579515
"28",17.8743700303844,17.8743700303844
"29",31.8538596250933,31.8538596250933
"30",17.8238216587665,17.8238216587665
"31",23.7324788664575,23.7324788664575
"32",12.208831506211,12.208831506211
"33",17.3600155448953,17.3600155448953
"34",15.7841558667511,15.7841558667511
"35",22.883863618094,22.883863618094
"36",36.4864255359027,36.4864255359027
"37",22.0434095798562,22.0434095798562
"38",30.2426782116064,30.2426782116064
"39",27.3651985949105,27.3651985949105
"40",22.2549497934858,22.2549497934858
"41",19.8298549308487,19.8298549308487
"42",17.997879372499,17.997879372499
"43",19.4434708775933,19.4434708775933
"44",29.1069987792665,29.1069987792665
"45",41.9114790310806,41.9114790310806
"46",30.4946522690721,30.4946522690721
"47",22.5752670910276,22.5752670910276
"48",27.2615601094339,27.2615601094339
"49",30.467151217908,30.467151217908
