"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"1","A00008",2870.27,431.15,1589.61,10,1330,497,-5.3,"1","10","AUDUSD",5.2987,188.725536452337,56617.6609357012,5416.9324551305,12.5639161663702,3.08477328076076,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"2","A00029",2421.46,431.12,2320,12,1304,485,-7.7,"1","25","AUDUSD",7.73333333333333,129.310344827586,38793.1034482759,3131.19827586207,7.26293903289587,3.02467990350714,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"3","A00022",2384.75,431.12,2619.78,12,1298,481,-8.7,"1","20","AUDUSD",8.7326,114.513432425624,34354.0297276871,2730.85907977006,6.33433633273812,3.01076266468733,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"4","A00036",2924.07,431.12,1489.11,12,1277,480,-5,"1","30","AUDUSD",4.9637,201.462618611117,60438.785583335,5890.90799202208,13.6641955650911,2.96205232881796,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"5","A00043",2823.03,430.95,2413.86,11,1275,477,-8,"1","35","AUDUSD",8.0462,124.282269891377,37284.6809674132,3508.52576371455,8.14137548141211,2.9585798816568,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"6","A00064",941.27,427.85,1372.97,10,453,165,-4.6,"1","15","EURGBP",4.57656666666667,218.504410147345,65551.3230442034,2056.71646139391,4.80709702324158,1.05878228351058,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"7","A00057",1066.85,427.85,1211.85,14,445,163,-4,"1","10","EURGBP",4.0395,247.555390518629,74266.6171555886,2641.04468374799,6.17282852342641,1.04008414163842,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"8","A00078",921.45,427.83,1148.04,11,440,160,-3.8,"1","25","EURGBP",3.8268,261.314936761785,78394.4810285356,2407.88648479147,5.62813847741269,1.02844587803567,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"9","A00092",1036.36,427.83,1017.93,10,434,160,-3.4,"1","35","EURGBP",3.3931,294.715746662344,88414.7239987033,3054.31611210987,7.13908821753937,1.01442161606245,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"10","A00050",818.39,427.86,1094.39,11,439,159,-3.6,"1","5","EURGBP",3.64796666666667,274.125311817542,82237.5935452627,2243.41413938358,5.24333693120082,1.02603655401299,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"11","A00071",956.27,427.85,1234.31,11,437,159,-4.1,"1","20","EURGBP",4.11436666666667,243.050773306544,72915.2319919631,2324.22162989849,5.43232822227062,1.02138599976627,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"12","A00085",970.4,427.83,1104.71,11,434,159,-3.7,"1","30","EURGBP",3.68236666666667,271.564482986485,81469.3448959455,2635.26174290085,6.15960017507153,1.01442161606245,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"13","A00099",644.03,408.88,2740.54,14,942,328,-9.1,"1","5","EURJPY",9.13513333333333,109.46747721252,32840.2431637561,705.003393491794,1.72423056518243,2.30385443161808,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"14","A00106",703.54,408.88,2580.76,14,922,323,-8.6,"1","10","EURJPY",8.60253333333333,116.244827105194,34873.4481315581,817.828856615881,2.00016840299325,2.25494032478967,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"15","A00113",245.5,408.88,2717.4,14,891,310,-9.1,"1","15","EURJPY",9.058,110.39964672113,33119.8940163391,271.031132700375,0.662862288936547,2.17912345920563,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"16","A00120",-71.55,408.88,2875.8,12,891,309,-9.6,"1","20","EURJPY",9.586,104.318798247444,31295.6394742333,-74.6401001460463,-0.182547691611344,2.17912345920563,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"17","A00100",1037.59,408.88,2110.12,14,863,306,-7,"3","5","EURJPY",7.03373333333333,142.172009174834,42651.6027524501,1475.16254999716,3.60781292799148,2.11064370964586,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"18","A00148",765.57,434,2475.18,13,899,325,-8.3,"1","5","EURUSD",8.2506,121.203306426199,36360.9919278598,927.896153007054,2.13800956914068,2.07142857142857,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"19","A00155",685.69,434,2558.71,14,895,323,-8.5,"1","10","EURUSD",8.52903333333333,117.246581285101,35173.9743855302,803.948083213807,1.85241493828066,2.06221198156682,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"20","A00162",558.01,434,2806.15,14,891,319,-9.4,"1","15","EURUSD",9.35383333333333,106.908041266504,32072.4123799512,596.557561071219,1.37455659233,2.05299539170507,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"21","A00169",387.03,434,2741.24,13,885,315,-9.1,"1","20","EURUSD",9.13746666666667,109.439523719193,32831.8571157578,423.563788650392,0.975953430070027,2.03917050691244,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"22","A00176",939.5,434,2269.36,13,875,315,-7.6,"1","25","EURUSD",7.56453333333333,132.195861388233,39658.7584164698,1241.98011774245,2.86170534042038,2.01612903225806,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"23","A00204",972.83,413.15,2516.26,14,1088,388,-8.4,"1","10","GBPJPY",8.38753333333333,119.22456343939,35767.3690318171,1159.85232050742,2.80733951472206,2.63342611642261,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"24","A00231",1494.27,413.15,2033.23,12,1051,383,-6.8,"120","25","GBPJPY",6.77743333333333,147.548481972035,44264.5445916104,2204.77270156352,5.33649449730975,2.54387026503691,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"25","A00245",1351.14,413.15,2092,12,1037,378,-7,"120","35","GBPJPY",6.97333333333333,143.4034416826,43021.0325047801,1937.58126195029,4.68977674440345,2.5099842672153,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"26","A00218",458.28,413.13,2960.1,12,1066,375,-9.9,"1","20","GBPJPY",9.867,101.347927434884,30404.3782304652,464.457281848586,1.12424002577539,2.58030159998064,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"27","A00238",1258.21,413.15,2041.37,12,1032,375,-6.8,"120","30","GBPJPY",6.80456666666667,146.960129716808,44088.0389150424,1849.06704810985,4.47553442601924,2.49788212513615,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"28","A00246",978.85,433.42,1757.32,12,1070,386,-5.9,"1","5","GBPUSD",5.85773333333333,170.714497075092,51214.3491225275,1671.03885461953,3.85547241617723,2.4687370218264,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"29","A00253",927.65,433.43,1771.96,12,1034,376,-5.9,"1","10","GBPUSD",5.90653333333333,169.304047495429,50791.2142486286,1570.54899659135,3.62353551113524,2.3856216690123,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"30","A00287",1566.54,433.31,1651.9,16,1018,374,-5.5,"120","30","GBPUSD",5.50633333333333,181.609056238271,54482.7168714813,2844.97850959501,6.5656885592186,2.34935727308394,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"31","A00294",1505.9,433.31,1493,18,999,367,-5,"120","35","GBPUSD",4.97666666666667,200.937709310114,60281.3127930342,3025.920964501,6.98327055572455,2.3055087581639,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"32","A00260",1331.9,433.43,1627,12,994,361,-5.4,"1","15","GBPUSD",5.42333333333333,184.388444990781,55316.5334972342,2455.86969883221,5.66612763037216,2.29333456382807,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"33","A00295",1108.96,430.82,2925.14,12,1227,443,-9.8,"1","5","NZDUSD",9.75046666666667,102.559193747992,30767.7581243975,1137.34043498773,2.63994344502977,2.84805719325937,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"34","A00329",992.69,430.81,2809.54,15,1133,408,-9.4,"120","25","NZDUSD",9.36513333333333,106.779045680076,32033.7137040227,1059.98490856154,2.46044638834183,2.62992966737077,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"35","A00303",1523.72,430.81,2144.48,11,1092,399,-7.1,"3","10","NZDUSD",7.14826666666667,139.894053570096,41968.2160710289,2131.59367305827,4.9478741743652,2.53476010306167,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"36","A00322",1119.9,430.81,2870.52,15,1097,396,-9.6,"120","20","NZDUSD",9.5684,104.510680991597,31353.2042974792,1170.4151164249,2.71677796807154,2.54636614748961,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"37","A00310",871.7,430.82,2229.63,11,1062,380,-7.4,"3","15","NZDUSD",7.4321,134.551472665868,40365.4417997605,1172.88518722837,2.72244832465618,2.46506661714869,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"38","A00344",-18.81,423.84,2346.37,13,658,225,-7.8,"1","5","USDCAD",7.82123333333333,127.857072840174,38357.1218520523,-24.0499154012368,-0.0567429110070706,1.55247263118158,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"39","A00351",-97.96,423.83,2096.61,12,656,224,-7,"1","10","USDCAD",6.9887,143.088127978022,42926.4383934065,-140.16913016727,-0.33072017121787,1.54779038765543,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"40","A00358",-93.82,423.82,2284.81,15,650,222,-7.6,"1","15","USDCAD",7.61603333333333,131.301946332518,39390.5838997553,-123.187486049168,-0.290659917061885,1.53366995422585,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"41","A00372",240.8,423.82,1782.29,13,638,222,-5.9,"1","25","USDCAD",5.94096666666667,168.322775754787,50496.8327264362,405.321244017528,0.956352328860196,1.5053560473786,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"42","A00365",161.99,423.82,1884.02,13,638,221,-6.3,"1","20","USDCAD",6.28006666666667,159.233978407873,47770.1935223618,257.943121622913,0.608614793126593,1.5053560473786,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"43","A00415",-134.04,428.21,3010.83,20,765,266,-10,"3","20","USDCHF",10.0361,99.6402985223344,29892.0895567003,-133.557856139337,-0.311898031665157,1.78650662058336,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"44","A00429",126.43,428.21,2883.84,22,726,255,-9.6,"3","30","USDCHF",9.6128,104.027962716378,31208.3888149134,131.522553262317,0.307144983214584,1.69542981247519,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"45","A00436",159.29,428.21,2785.47,22,720,254,-9.3,"3","35","USDCHF",9.2849,107.70175230751,32310.525692253,171.558121250633,0.400640156116468,1.68141799584316,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"46","A00423",297.7,428.21,2548.18,14,686,244,-8.5,"5","25","USDCHF",8.49393333333333,117.731086500954,35319.3259502861,350.485444513339,0.818489630119192,1.60201770159501,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"47","A00437",734.99,428.21,2268.07,16,668,238,-7.6,"5","35","USDCHF",7.56023333333333,132.271049835323,39681.3149505968,972.178989184637,2.27033228832731,1.55998225169893,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"48","A00442",866.16,431.3,2994.85,18,847,300,-10,"1","5","USDJPY",9.98283333333333,100.171961867873,30051.588560362,867.649464914771,2.01170754675347,1.96383028054718,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"49","A00476",797.07,431.3,2041.96,14,811,286,-6.8,"120","25","USDJPY",6.80653333333333,146.917667339223,44075.3002017669,1171.03665106075,2.71513250883549,1.88036169719453,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"50","A00470",287.69,431.3,2902.48,15,815,284,-9.7,"1","25","USDJPY",9.67493333333333,103.359885339434,31007.9656018302,297.356054133017,0.689441349717174,1.88963598423371,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
"51","A00490",896.45,431.3,2599.79,13,780,276,-8.7,"120","35","USDJPY",8.66596666666667,115.393935664034,34618.1806992103,1034.44893626024,2.39844409056396,1.80848597264085,"No","No","No","X__STOf.Length","X__STOf.Timeframe"
