"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","FailByTimeActive","MeetTarget","YName","XName"
"1","A00015",1053.11,420.21,233.61,5,129,67,-0.8,"0.1","0.75","AUDUSD",0.7787,1284.19160138693,385257.480416078,13523.9501733659,32.1837894704216,0.306989362461626,"No","No","Yes","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"2","A00008",590.04,420.21,401.56,5,134,66,-1.3,"0.1","0.5","AUDUSD",1.33853333333333,747.086363183584,224125.908955075,4408.10837732842,10.4902510109907,0.318888174960139,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"3","A00002",702.54,420.22,286.63,5,131,65,-1,"0.12","0.25","AUDUSD",0.955433333333333,1046.64550116875,313993.650350626,7353.10330391097,17.498223082935,0.311741468754462,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"4","A00022",993.73,420.21,301.9,5,128,63,-1,"0.1","1","AUDUSD",1.00633333333333,993.706525339516,298111.957601855,9874.75985425638,23.4995831947273,0.304609599961924,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"5","A00009",646.2,420.21,409.17,5,129,62,-1.4,"0.12","0.5","AUDUSD",1.3639,733.191582960628,219957.474888188,4737.88400909158,11.2750386927764,0.306989362461626,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"6","A00016",1080.9,420.22,251.91,5,125,62,-0.8,"0.12","0.75","AUDUSD",0.8397,1190.90151244492,357270.453733476,12872.4544480171,30.6326553900746,0.297463233544334,"No","No","Yes","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"7","A00050",367.57,427.08,187.01,4,74,38,-0.6,"0.1","0.25","EURGBP",0.623366666666667,1604.1922891824,481257.686754719,5896.52959734774,13.8066160844519,0.173269645031376,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"8","A00071",569.38,427.08,256.59,4,75,38,-0.9,"0.1","1","EURGBP",0.8553,1169.18040453642,350754.121360926,6657.07938734947,15.5874294917802,0.175611126720989,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"9","A00051",522.07,427.08,219.85,4,73,37,-0.7,"0.12","0.25","EURGBP",0.732833333333333,1364.56675005686,409370.025017057,7123.99363202183,16.6807006463001,0.170928163341763,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"10","A00057",335.19,427.08,256.59,4,74,37,-0.9,"0.1","0.5","EURGBP",0.8553,1169.18040453642,350754.121360926,3918.97579796563,9.17621007297374,0.173269645031376,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"11","A00064",430.52,427.08,248.52,4,74,37,-0.8,"0.1","0.75","EURGBP",0.8284,1207.1463061323,362143.891839691,5197.00627716079,12.1686950387768,0.173269645031376,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"12","A00078",605.3,427.08,253.9,4,72,37,-0.8,"0.1","1.25","EURGBP",0.846333333333333,1181.56754627806,354470.263883419,7152.02835762111,16.7463434429641,0.168586681652149,"No","Yes","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"13","A00106",433.34,403.81,389.31,4,113,55,-1.3,"0.1","0.5","EURJPY",1.2977,770.594128072744,231178.238421823,3339.29259459043,8.26946483393286,0.279834575666774,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"14","A00113",541.1,403.81,352.52,4,110,53,-1.2,"0.1","0.75","EURJPY",1.17506666666667,851.015545217293,255304.663565188,4604.84511517077,11.4034945027879,0.272405339144647,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"15","A00100",551.28,403.81,321.87,4,109,51,-1.1,"0.12","0.25","EURJPY",1.0729,932.053313449529,279615.994034859,5138.22350638457,12.7243592441608,0.269928926970605,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"16","A00120",430.5,403.81,352.52,4,106,49,-1.2,"0.1","1","EURJPY",1.17506666666667,851.015545217293,255304.663565188,3663.62192216044,9.07263792912618,0.262499690448478,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"17","A00107",475.72,403.81,330.82,4,106,48,-1.1,"0.12","0.5","EURJPY",1.10273333333333,906.837555165951,272051.266549785,4314.00761743546,10.6832609827282,0.262499690448478,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
"18","A00148",965.66,433.31,255.67,7,108,56,-0.9,"0.1","0.25","EURUSD",0.852233333333333,1173.38756991434,352016.270974303,11330.9344076348,26.149718233216,0.249244190071773,"No","No","No","X__Fast.SuperTrend.Factor","X__Minimum.profit.take"
