"","RawPassProfit","CappedProfit"
"1",18.2959304089453,18.2959304089453
"2",32.1326405411003,32.1326405411003
"3",19.3065418257442,19.3065418257442
"4",21.9062239667432,21.9062239667432
"5",20.3744419479351,20.3744419479351
"6",30.1595603294736,30.1595603294736
"7",19.6583191840658,19.6583191840658
"8",29.9675407033936,29.9675407033936
"9",35.6648541048716,35.6648541048716
"10",32.0097016802154,32.0097016802154
"11",27.3210234620896,27.3210234620896
"12",26.3772865754373,26.3772865754373
"13",19.5072216881239,19.5072216881239
"14",30.4402615009727,30.4402615009727
"15",19.0259514030564,19.0259514030564
"16",21.3090562177901,21.3090562177901
"17",19.6191190192902,19.6191190192902
"18",7.59093436013427,7.59093436013427
"19",15.0662218140662,15.0662218140662
"20",11.4921032043086,11.4921032043086
"21",26.0789866362626,26.0789866362626
"22",43.3493686865714,43.3493686865714
"23",51.0493358304328,51.0493358304328
"24",61.3649709610566,61.3649709610566
"25",58.8583704939044,58.8583704939044
"26",55.011592380534,55.011592380534
"27",49.9334320385274,49.9334320385274
"28",59.9635234524089,59.9635234524089
"29",55.434768255261,55.434768255261
"30",49.2074487148195,49.2074487148195
"31",42.7703492521432,42.7703492521432
"32",52.6396398628672,52.6396398628672
"33",44.8704203134855,44.8704203134855
"34",46.7225419414705,46.7225419414705
"35",50.3202086948499,50.3202086948499
"36",56.2598578453546,56.2598578453546
"37",38.7286834645571,38.7286834645571
"38",20.5386076479074,20.5386076479074
"39",23.8844057122823,23.8844057122823
"40",26.1064532620613,26.1064532620613
"41",18.7167751289888,18.7167751289888
"42",18.8136849084015,18.8136849084015
"43",25.4615131927595,25.4615131927595
"44",13.6776386177887,13.6776386177887
"45",16.4374221162995,16.4374221162995
"46",20.2815753318208,20.2815753318208
"47",24.0185737377983,24.0185737377983
"48",23.6701373750078,23.6701373750078
"49",27.9007223284333,27.9007223284333
