"","RawPassProfit","CappedProfit"
"1",81.0098621295917,81.0098621295917
"2",97.2099287635764,97.2099287635764
"3",97.2099287635764,97.2099287635764
"4",87.2397029825445,87.2397029825445
"5",87.2397029825445,87.2397029825445
"6",76.4782914826684,76.4782914826684
"7",63.0844661077095,63.0844661077095
"8",63.0844661077095,63.0844661077095
"9",71.9320886321712,71.9320886321712
"10",71.9320886321712,71.9320886321712
"11",68.1178947347987,68.1178947347987
"12",61.61990714318,61.61990714318
"13",61.61990714318,61.61990714318
"14",89.4299552728455,89.4299552728455
"15",89.4299552728455,89.4299552728455
"16",61.5205372851417,61.5205372851417
"17",75.0490926733352,75.0490926733352
"18",75.0490926733352,75.0490926733352
"19",92.4226368701948,92.4226368701948
"20",92.4226368701948,92.4226368701948
"21",43.4671771701199,43.4671771701199
"22",75.3432616633902,75.3432616633902
"23",75.3432616633902,75.3432616633902
"24",92.0552514817217,92.0552514817217
"25",92.0552514817217,92.0552514817217
