"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00024",73262.33,357.89,67930.63,5,405,327,-226.4,"60","24","AUDUSD",226.435433333333,4.41626995068351,1324.88098520505,3235.46226496059,9.0403818630322,1.13163262454944,"No","BLAI.length","BLAI.Timeframe"
"2","A00025",74725.36,357.89,67930.63,5,403,314,-226.4,"60","31","AUDUSD",226.435433333333,4.41626995068351,1324.88098520505,3300.07361922008,9.2209159775911,1.12604431529241,"No","BLAI.length","BLAI.Timeframe"
"3","A00023",69806.95,357.89,67930.63,5,389,312,-226.4,"60","17","AUDUSD",226.435433333333,4.41626995068351,1324.88098520505,3082.86335633866,8.61399691619957,1.08692615049317,"No","BLAI.length","BLAI.Timeframe"
"4","A00022",63585.66,357.89,46516.46,5,375,302,-155.1,"60","10","AUDUSD",155.054866666667,6.44932997910847,1934.79899373254,4100.84903279398,11.4584063058314,1.04780798569393,"No","BLAI.length","BLAI.Timeframe"
"5","A00018",44744.57,357.89,47239.17,5,318,266,-157.5,"30","17","AUDUSD",157.4639,6.35066196124953,1905.19858837486,2841.57638671467,7.93980381322381,0.888541171868451,"No","BLAI.length","BLAI.Timeframe"
"6","A00050",26992.97,355,21756.54,4,228,167,-72.5,"60","31","EURGBP",72.5218,13.7889572514747,4136.68717544242,3722.0490942034,10.4846453357842,0.642253521126761,"No","BLAI.length","BLAI.Timeframe"
"7","A00049",25847.69,355,21756.54,4,221,166,-72.5,"60","24","EURGBP",72.5218,13.7889572514747,4136.68717544242,3564.12692459371,10.0397941537851,0.622535211267606,"No","BLAI.length","BLAI.Timeframe"
"8","A00048",24548.36,355,21756.54,4,213,158,-72.5,"60","17","EURGBP",72.5218,13.7889572514747,4136.68717544242,3384.96286633812,9.53510666574119,0.6,"No","BLAI.length","BLAI.Timeframe"
"9","A00047",19687.94,355,21756.54,4,207,154,-72.5,"60","10","EURGBP",72.5218,13.7889572514747,4136.68717544242,2714.76163029599,7.64721585998871,0.583098591549296,"No","BLAI.length","BLAI.Timeframe"
"10","A00044",19475.99,356.92,9670.54,4,199,153,-32.2,"30","24","EURGBP",32.2351333333333,31.0220525430845,9306.61576292534,6041.85185108587,16.9277480978535,0.557547909895775,"No","BLAI.length","BLAI.Timeframe"
"11","A00068",37619.98,360.25,58286.33,5,295,237,-194.3,"30","17","EURJPY",194.287766666667,5.14700445198728,1544.10133559619,1936.30204543673,5.37488423438369,0.818875780707842,"No","BLAI.length","BLAI.Timeframe"
"12","A00069",47660.25,360.25,58286.33,5,296,235,-194.3,"30","24","EURJPY",194.287766666667,5.14700445198728,1544.10133559619,2453.07518932827,6.80936901964821,0.821651630811936,"No","BLAI.length","BLAI.Timeframe"
"13","A00067",37271.92,360.46,58452.24,5,268,215,-194.8,"30","10","EURJPY",194.8408,5.13239526834215,1539.71858050265,1912.94225850027,5.30694739638316,0.743494423791822,"No","BLAI.length","BLAI.Timeframe"
"14","A00065",35347.81,360.1,42197.6,5,252,213,-140.7,"15","31","EURJPY",140.658666666667,7.10940906591844,2132.82271977553,2513.02040874362,6.97867372603061,0.699805609552902,"No","BLAI.length","BLAI.Timeframe"
"15","A00064",32800.45,360.1,22035.84,4,236,198,-73.5,"15","24","EURJPY",73.4528,13.6141848915222,4084.25546745665,4465.51390825128,12.4007606449633,0.655373507359067,"No","BLAI.length","BLAI.Timeframe"
"16","A00100",50028.65,356.82,24395.72,4,307,231,-81.3,"60","31","EURUSD",81.3190666666667,12.2972390238944,3689.17170716831,6152.14267092752,17.2415858722256,0.860377781514489,"No","BLAI.length","BLAI.Timeframe"
