"","RawPassProfit","CappedProfit"
"1",0,0
"2",0,0
"3",0,0
"4",0,0
"5",0,0
"6",129.997694751855,129.997694751855
"7",78.3785054864138,78.3785054864138
"8",149.905532411082,135.328889984906
"9",125.109687089209,125.109687089209
"10",147.461743768241,115.446552354984
"11",127.503848814891,127.503848814891
"12",140.892237845523,139.367189330252
"13",143.456704256903,122.950297462049
"14",134.265580370226,113.96742046877
"15",148.766968675077,135.166585730114
"16",156.454114976023,138.678174091401
"17",116.052497262811,116.052497262811
"18",106.095868526073,106.095868526073
"19",190.309613444476,158.101493817285
"20",119.069063836812,119.069063836812
"21",147.571988951477,129.342725203538
"22",173.972287549118,159.731796725947
"23",104.853788708696,104.353159897202
"24",132.909783696026,132.909783696026
"25",106.859413065649,106.859413065649
