"","RawPassProfit","CappedProfit"
"1",135.747034769814,129.897129993234
"2",81.017552646233,73.5809231776729
"3",70.1783692960646,70.1783692960646
"4",64.9648043055833,64.9648043055833
"5",61.4837748388081,61.4837748388081
"6",131.581833959663,126.024886256123
"7",91.6697940897512,84.6127678405234
"8",69.8009983018194,69.8009983018194
"9",63.5077758029194,63.5077758029194
"10",60.1954236212812,60.1954236212812
"11",129.977671540236,125.044847788508
"12",90.4646320034768,83.5034311866212
"13",68.506366885537,68.506366885537
"14",62.0720352651759,62.0720352651759
"15",59.6327826876459,59.6327826876459
"16",128.671847455623,123.102011053311
"17",93.9147109173568,82.8866726699045
"18",67.5766127058145,67.5766127058145
"19",61.9204315368478,61.9204315368478
"20",64.2450147201586,64.2450147201586
"21",126.186084320384,122.100992300974
"22",92.0899158695788,82.387430142439
"23",64.9466661188656,64.9466661188656
"24",59.8760383098382,59.8760383098382
"25",62.1892512001526,62.1892512001526
