"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"20","A00108",346973.4,861.24,66967,10,940,644,-223.2,"20","1.5","GBPJPY",223.223333333333,4.47981841802679,1343.94552540804,15543.7782788538,18.0481378928682,1.09144953787562,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"21","A00126",348001.8,852.2,55426.81,9,817,578,-184.8,"10","0.5","GBPUSD",184.756033333333,5.41254313571357,1623.76294071407,18835.7475380597,22.1024965243601,0.958695141985449,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"22","A00132",268864.8,852.11,73358,9,749,531,-244.5,"20","1","GBPUSD",244.526666666667,4.08953352054309,1226.86005616293,10995.3161209411,12.9036346492133,0.878994496015773,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"23","A00137",208806.52,852.1,75291.27,8,680,494,-251,"30","1","GBPUSD",250.9709,3.98452569600699,1195.3577088021,8319.94944433797,9.76405286273673,0.798028400422486,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"24","A00143",186358.17,852.09,30065.94,8,652,479,-100.2,"40","1.5","GBPUSD",100.2198,9.97806820608303,2993.42046182491,18594.9453102082,21.8227479611404,0.765177387365184,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"25","A00148",152597.3,852.09,25397.57,8,605,446,-84.7,"50","1.5","GBPUSD",84.6585666666667,11.8121536824192,3543.64610472577,18025.0275912223,21.1539011034307,0.710018894717694,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"26","A00162",380799.2,874.71,80966.52,8,1091,764,-269.9,"30","1","NZDUSD",269.8884,3.70523520092008,1111.57056027603,14109.5060032221,16.1304958251558,1.24727052394508,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"27","A00167",315268.5,874.71,78052.52,8,1032,728,-260.2,"40","1","NZDUSD",260.175066666667,3.84356584515144,1153.06975354543,12117.5523865213,13.8532226526749,1.17981959735227,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"28","A00168",373449.75,874.71,76506.51,9,1022,722,-255,"40","1.5","NZDUSD",255.0217,3.92123493804645,1176.37048141393,14643.8420730471,16.7413680797603,1.16838723691281,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"29","A00161",277310.8,874.71,80763.67,9,1002,701,-269.2,"30","0.5","NZDUSD",269.212233333333,3.71454145162051,1114.36243548615,10300.8246158205,11.7762739831721,1.14552251603389,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"30","A00154",251163.03,874.71,52069.76,9,968,698,-173.6,"10","2","NZDUSD",173.565866666667,5.76150149338119,1728.45044801436,14470.7617242714,16.5434963865412,1.10665249053972,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"31","A00188",189563.45,861.56,84789.2,10,420,300,-282.6,"30","1.5","USDCAD",282.630666666667,3.5381864671444,1061.45594014332,6707.10833455204,7.78484183870194,0.48748781280468,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"32","A00191",92921.16,861.82,31764.83,8,353,250,-105.9,"40","0.5","USDCAD",105.882766666667,9.44440754129646,2833.32226238894,8775.85304250015,10.182930359588,0.409598291986726,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"33","A00196",90670.88,861.82,50770.29,9,322,226,-169.2,"50","0.5","USDCAD",169.2343,5.90896762653906,1772.69028796172,5357.71294589808,6.21674241245049,0.3736279037386,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"34","A00185",67328.54,846.77,56628.98,9,240,178,-188.8,"20","2.5","USDCAD",188.763266666667,5.29764088987653,1589.29226696296,3566.82426559687,4.21227046966339,0.283429975081781,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"35","A00180",57298.61,807.82,63981.69,8,137,101,-213.3,"10","2.5","USDCAD",213.2723,4.68884144823308,1406.65243446992,2686.64097494142,3.32579160573076,0.169592235894135,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"36","A00201",250462.31,873.78,52579,8,549,362,-175.3,"10","0.5","USDCHF",175.263333333333,5.7056999942943,1711.70999828829,14290.6280073794,16.3549497669658,0.628304607567122,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"37","A00218",180821.48,873.73,28894.58,8,463,315,-96.3,"40","1.5","USDCHF",96.3152666666667,10.3825700183218,3114.77100549653,18773.9167691657,21.4870918580863,0.529911986540464,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"38","A00222",96797.02,873.77,15753.01,6,440,303,-52.5,"50","1","USDCHF",52.5100333333333,19.0439795315308,5713.19385945924,18434.0046759318,21.0970903967083,0.503565011387436,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"39","A00209",152053.98,873.74,83748.78,8,443,302,-279.2,"20","2","USDCHF",279.1626,3.58214173388556,1074.64252016567,5446.789075614,6.23387858586536,0.507015817062284,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"40","A00223",173096.95,873.77,86338.9,8,437,292,-287.8,"50","1.5","USDCHF",287.796333333333,3.47467943186675,1042.40382956002,6014.56411883867,6.88346374771241,0.500131613582522,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"41","A00235",229600.53,868.37,65910.75,9,404,279,-219.7,"20","2.5","USDJPY",219.7025,4.55160956293169,1365.48286887951,10450.5196800218,12.0346392436655,0.465239471653788,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"42","A00240",188442.5,871.35,74674.32,8,399,275,-248.9,"30","2.5","USDJPY",248.9144,4.01744535470829,1205.23360641249,7570.57446254616,8.68832783903846,0.457910139438802,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"43","A00245",214514.73,868.43,72570.74,9,403,274,-241.9,"40","2.5","USDJPY",241.902466666667,4.13389749091714,1240.16924727514,8867.81904111767,10.2113227791735,0.46405582487938,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"44","A00265",252807.72,873.9,71886.22,8,772,570,-239.6,"30","2.5","XAUUSD",239.620733333333,4.17326157920113,1251.97847376034,10550.3274480144,12.0726941847058,0.883396269596064,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"45","A00255",85221.43,869.05,85390.52,6,395,308,-284.6,"10","2.5","XAUUSD",284.635066666667,3.51327055977642,1053.98116793293,2994.05941081047,3.44520960912545,0.454519302686842,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
