"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00017",52690.46,845.95,19221.79,8,241,167,-64.1,"60","6","EURGBP",64.0726333333333,15.6072873546116,4682.18620638348,8223.55150066669,9.72108458025497,0.284886813641468,"No","BLAI.length","BLAI.Timeframe"
"2","A00018",42000.05,845.96,19919.63,8,232,163,-66.4,"60","9","EURGBP",66.3987666666667,15.0605207024428,4518.15621073283,6325.42622528631,7.47721668316033,0.274244645136886,"No","BLAI.length","BLAI.Timeframe"
"3","A00020",246439.33,874.16,88610.94,9,738,501,-295.4,"15","6","EURJPY",295.3698,3.3855864749883,1015.67594249649,8343.41662553179,9.54449600248443,0.844239040907843,"No","BLAI.length","BLAI.Timeframe"
"4","A00019",264000.66,874.16,75026.09,8,739,496,-250.1,"15","3","EURJPY",250.086966666667,3.99860901720988,1199.58270516296,10556.3541962536,12.0759977535618,0.845382996247827,"No","BLAI.length","BLAI.Timeframe"
"5","A00029",276005.88,858.26,86555.37,9,522,342,-288.5,"15","6","EURUSD",288.5179,3.46598945853966,1039.7968375619,9566.33470574963,11.1461966137879,0.60820730314823,"No","BLAI.length","BLAI.Timeframe"
"6","A00030",286671.9,858.26,68601.42,8,509,340,-228.7,"15","9","EURUSD",228.6714,4.37308732093301,1311.9261962799,12536.4125115777,14.6067770973572,0.593060377974041,"No","BLAI.length","BLAI.Timeframe"
"7","A00059",354244.16,874.54,72627.54,9,1140,835,-242.1,"30","6","NZDUSD",242.0918,4.1306644834728,1239.19934504184,14632.6377018966,16.7318106683474,1.30354243373659,"No","BLAI.length","BLAI.Timeframe"
"8","A00068",118126.98,861.68,32675.42,8,428,299,-108.9,"30","6","USDCAD",108.918066666667,9.18121327897239,2754.36398369172,10845.4899738091,12.586447374674,0.496704112895739,"No","BLAI.length","BLAI.Timeframe"
"9","A00075",136481.3,870.64,60837.67,8,543,367,-202.8,"15","9","USDCHF",202.792233333333,4.93115531873591,1479.34659562077,6730.10488402991,7.73006625474354,0.623679132592116,"No","BLAI.length","BLAI.Timeframe"
"10","A00077",264234.38,861.25,84804.51,9,512,352,-282.7,"30","6","USDCHF",282.6817,3.53754770825278,1061.26431247583,9347.41725410594,10.8533146636934,0.594484760522496,"No","BLAI.length","BLAI.Timeframe"
"11","A00078",186321.94,861.25,48701.54,8,494,340,-162.3,"30","9","USDCHF",162.338466666667,6.15996947940455,1847.99084382137,11477.3746374345,13.3264146733637,0.573584905660377,"No","BLAI.length","BLAI.Timeframe"
