"","RawPassProfit","CappedProfit"
"1",93.055905756021,93.055905756021
"2",81.6806978927434,81.6806978927434
"3",100.095198934571,100.095198934571
"4",89.117390951697,89.117390951697
"5",77.8952837768202,77.8952837768202
"6",89.3959279589489,89.3959279589489
"7",89.2820937225796,89.2820937225796
"8",67.4733067229822,67.4733067229822
"9",67.4710567422611,67.4710567422611
"10",61.2982106277511,61.2982106277511
"11",68.194713511417,68.194713511417
"12",58.7741488500012,58.7741488500012
"13",50.1182399734298,50.1182399734298
"14",67.8943178602652,67.8943178602652
"15",80.5111671932308,80.5111671932308
"16",93.0538516478228,93.0538516478228
"17",81.6852571459198,81.6852571459198
"18",100.042227976773,100.042227976773
"19",88.8443985566643,88.8443985566643
"20",71.8346655252002,71.8346655252002
"21",89.4299552728455,89.4299552728455
"22",89.6732152499984,89.6732152499984
"23",67.5143146097812,67.5143146097812
"24",67.4565048732685,67.4565048732685
"25",60.8357167634044,60.8357167634044
"26",73.4341311007776,73.4341311007776
"27",59.9609529284599,59.9609529284599
"28",49.5528810598704,49.5528810598704
"29",75.3815957478323,75.3815957478323
"30",80.4843070724967,80.4843070724967
"31",61.2299287320236,61.2299287320236
"32",64.0574914690736,64.0574914690736
"33",51.0634532770996,51.0634532770996
"34",53.9473519241133,53.9473519241133
"35",55.2870321374953,55.2870321374953
"36",60.1584674210638,60.1584674210638
"37",39.4862422250502,39.4862422250502
"38",38.1782907970003,38.1782907970003
"39",21.2326287388922,21.2326287388922
"40",9.18043437061253,9.18043437061253
"41",73.8303562292837,73.8303562292837
"42",61.1611812470528,61.1611812470528
"43",55.9257009504433,55.9257009504433
"44",76.4922360742346,76.4922360742346
"45",82.8182423174697,82.8182423174697
