"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00001",94381.15,864.36,45059.44,6,411,308,-150.2,"0.1","0.1","AUDUSD",150.198133333333,6.6578723570466,1997.36170711398,6283.77649611269,7.2698603546123,0.475496320977371,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"2","A00002",77399.45,864.36,47450.68,6,404,302,-158.2,"0.1","0.2","AUDUSD",158.168933333333,6.32235407374562,1896.70622212369,4893.46728013171,5.66137637110892,0.467397843491138,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"3","A00003",62289.07,864.36,29351.46,6,392,296,-97.8,"0.1","0.3","AUDUSD",97.8382,10.2209566406577,3066.28699219732,6366.53883656895,7.36561020473986,0.453514739229025,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"4","A00004",69411.91,864.36,24857.34,6,380,287,-82.9,"0.1","0.4","AUDUSD",82.8578,12.0688697986188,3620.66093958565,8377.23304263449,9.69183331324274,0.439631634966912,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"5","A00005",68954.79,864.36,20061.19,6,345,263,-66.9,"0.2","0.1","AUDUSD",66.8706333333333,14.9542474798354,4486.27424395063,10311.6699458008,11.9298324145042,0.399139247535749,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"6","A00017",7496.9,725.72,13334.12,4,106,80,-44.4,"0.1","0.1","EURGBP",44.4470666666667,22.4986725783179,6749.60177349536,1686.70298452391,2.32417872529889,0.14606184203274,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"7","A00018",6344.84,725.72,9652.89,4,106,80,-32.2,"0.1","0.2","EURGBP",32.1763,31.0787753719352,9323.63261158057,1971.8985713087,2.71716167572713,0.14606184203274,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"8","A00019",6401.62,725.72,6376.47,4,105,80,-21.3,"0.1","0.3","EURGBP",21.2549,47.0479748199239,14114.3924459772,3011.83256566721,4.15013030599571,0.144683900126771,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"9","A00020",6387.76,725.72,4941.74,4,105,80,-16.5,"0.1","0.4","EURGBP",16.4724666666667,60.70736218417,18212.208655251,3877.84059865553,5.34343906555632,0.144683900126771,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
"10","A00021",11287.81,725.74,7849.11,5,83,63,-26.2,"0.2","0.1","EURGBP",26.1637,38.2208938338232,11466.268150147,4314.30187626368,5.94469352145903,0.114366026400639,"No","Profit.Take.Extension.Factor..PTEF..","Minimum.profit.take"
