"","RawPassProfit","CappedProfit"
"1",79.9899923576985,79.9899923576985
"2",75.5777834430388,75.5777834430388
"3",61.6652021738052,61.6652021738052
"4",52.4078344587966,52.4078344587966
"5",54.5645317817993,54.5645317817993
"6",56.7919438444191,56.7919438444191
"7",32.6065525511973,32.6065525511973
"8",34.2721949908949,34.2721949908949
"9",55.312995339667,55.312995339667
"10",43.1488193259326,43.1488193259326
"11",69.3916439546505,69.3916439546505
"12",67.0955203159107,67.0955203159107
"13",72.8308888919584,72.8308888919584
"14",78.2345486698954,78.2345486698954
"15",60.3441455725564,60.3441455725564
"16",66.3715590846411,66.3715590846411
"17",91.1904240662499,91.1904240662499
"18",91.6250179056289,91.6250179056289
"19",117.039402683023,112.977515790595
"20",91.7516387013489,91.7516387013489
"21",66.5750240133419,66.5750240133419
"22",76.85500548788,76.85500548788
"23",68.3711299878149,68.3711299878149
"24",89.5216479366608,89.5216479366608
"25",66.0126176851155,66.0126176851155
