"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00006",141223.72,874.72,57394.62,6,552,412,-191.3,"15","20","AUDUSD",191.3154,5.22697075091707,1568.09122527512,7381.72253775702,8.43895479439938,0.631059081763307,"No","BLAISlow.length","BLAISlow.Timeframe"
"2","A00005",69922.52,874.72,16131.17,6,436,320,-53.8,"5","100","AUDUSD",53.7705666666667,18.5975350827001,5579.26052481004,13003.865187708,14.866317436103,0.498445216755076,"No","BLAISlow.length","BLAISlow.Timeframe"
"3","A00004",65832.44,874.72,13645.9,5,421,312,-45.5,"5","80","AUDUSD",45.4863333333333,21.9846254186239,6595.38762558717,14473.0153379403,16.545883640411,0.481296872141943,"No","BLAISlow.length","BLAISlow.Timeframe"
"4","A00003",51235.88,869.4,13645.9,5,388,294,-45.5,"5","60","AUDUSD",45.4863333333333,21.9846254186239,6595.38762558717,11264.0162979356,12.9560803979016,0.446284794110881,"No","BLAISlow.length","BLAISlow.Timeframe"
"5","A00002",57167.17,874.72,14580.36,5,373,283,-48.6,"5","40","AUDUSD",48.6012,20.5756236471527,6172.68709414582,11762.501748928,13.4471622335467,0.426422169379916,"No","BLAISlow.length","BLAISlow.Timeframe"
"6","A00036",28153.07,845.49,16123.87,7,155,120,-53.7,"30","20","EURGBP",53.7462333333333,18.6059550219643,5581.7865065893,5238.14754150213,6.19539857538485,0.183325645483684,"No","BLAISlow.length","BLAISlow.Timeframe"
"7","A00041",36330.25,845.49,22735.49,8,153,119,-75.8,"60","20","EURGBP",75.7849666666667,13.1952291329547,3958.56873988641,4793.85973207527,5.66991890155445,0.180960153283895,"No","BLAISlow.length","BLAISlow.Timeframe"
"8","A00033",26140.45,845.49,17248.57,7,150,116,-57.5,"15","60","EURGBP",57.4952333333333,17.3927461812776,5217.82385438329,4546.54211914379,5.37740495942446,0.17741191498421,"No","BLAISlow.length","BLAISlow.Timeframe"
"9","A00034",28316.61,845.49,16097.46,7,148,115,-53.7,"15","80","EURGBP",53.6582,18.6364805379234,5590.94416137701,5277.21951164966,6.24161079569204,0.175046422784421,"No","BLAISlow.length","BLAISlow.Timeframe"
"10","A00035",34347.98,845.49,21368.49,8,147,115,-71.2,"15","100","EURGBP",71.2283,14.0393635675708,4211.80907027123,4822.23779031649,5.70348293926184,0.173863676684526,"No","BLAISlow.length","BLAISlow.Timeframe"
"11","A00037",28939.33,845.49,21248.29,8,147,115,-70.8,"30","40","EURGBP",70.8276333333333,14.1187832056132,4235.63496168398,4085.881263857,4.83256012945984,0.173863676684526,"No","BLAISlow.length","BLAISlow.Timeframe"
