"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00024",212010,874.71,70544.98,8,772,560,-235.1,"50","2","AUDUSD",235.149933333333,4.25260592603471,1275.78177781041,9015.94982378619,10.3073588089609,0.882578225926307,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"2","A00025",110744.36,869.06,65465.45,8,503,381,-218.2,"50","2.5","AUDUSD",218.218166666667,4.58256988991903,1374.77096697571,5074.93769614354,5.83957114139822,0.578786274825674,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"3","A00005",30679.61,864.77,6196.82,4,274,217,-20.7,"10","2.5","AUDUSD",20.6560666666667,48.4119274079286,14523.5782223786,14852.5905222356,17.175191695174,0.316847254183193,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"4","A00027",61089.88,845.57,35521.55,9,305,217,-118.4,"10","1","EURGBP",118.405166666667,8.4455774030131,2533.67322090393,5159.39310080782,6.10167472924515,0.360703430821812,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"5","A00028",45301.24,845.57,6403.32,7,300,217,-21.3,"10","1.5","EURGBP",21.3444,46.8506962013456,14055.2088604037,21223.9463278424,25.1001647738714,0.354790259824734,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"6","A00026",37641.71,845.58,15093.62,7,280,210,-50.3,"10","0.5","EURGBP",50.3120666666667,19.8759475858012,5962.78427574035,7481.64654999927,8.84794643912968,0.331133659736512,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"7","A00032",41573.95,845.57,15162.41,7,267,199,-50.5,"20","1","EURGBP",50.5413666666667,19.7857728421801,5935.73185265403,8225.72730852153,9.72802643012587,0.315763331244013,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"8","A00033",53815.63,845.55,35757.06,9,269,192,-119.2,"20","1.5","EURGBP",119.1902,8.3899515228601,2516.98545685803,4515.10526872176,5.33984420640028,0.318136124416061,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"9","A00052",266136.03,863.67,35538.14,8,921,616,-118.5,"10","1","EURJPY",118.460466666667,8.44163481825442,2532.49044547633,22466.2317724,26.0125184067989,1.06637951995554,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"10","A00053",244692.06,863.67,54674.92,8,887,600,-182.2,"10","1.5","EURJPY",182.249733333333,5.48697647842923,1646.09294352877,13426.1957767839,15.5455159688121,1.02701263213959,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"11","A00063",199077.83,863.67,54774.46,7,732,499,-182.6,"30","1.5","EURJPY",182.581533333333,5.47700515897373,1643.10154769212,10903.5030194729,12.6246170637778,0.847545937684532,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
