"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00014",38902.86,363.03,5833.14,3,625,549,-19.4,"15","80","AUDUSD",19.4438,51.4302759748609,15429.0827924583,20007.8482601138,55.1134844506343,1.72162080268848,"No","BLAISlow.length","BLAISlow.Timeframe"
"2","A00017",44692.23,360.12,13811.16,4,637,548,-46,"30","40","AUDUSD",46.0372,21.7215643001746,6516.46929005239,9707.85147663194,26.9572683456402,1.76885482616905,"No","BLAISlow.length","BLAISlow.Timeframe"
"3","A00015",39070.72,363.03,6936.59,3,626,545,-23.1,"15","100","AUDUSD",23.1219666666667,43.2489162542402,12974.6748762721,16897.6629727287,46.5461889450698,1.72437539597278,"No","BLAISlow.length","BLAISlow.Timeframe"
"4","A00016",43397.85,360.45,11986.03,4,616,528,-40,"30","20","AUDUSD",39.9534333333333,25.0291380882577,7508.74142647732,10862.107803835,30.1348531109307,1.70897489249549,"No","BLAISlow.length","BLAISlow.Timeframe"
"5","A00018",46576.47,359.34,13811.16,4,606,521,-46,"30","60","AUDUSD",46.0372,21.7215643001746,6516.46929005239,10117.1378798016,28.1547778699882,1.68642511270663,"No","BLAISlow.length","BLAISlow.Timeframe"
"6","A00037",28587.21,359.15,34590.11,5,375,318,-115.3,"15","40","EURGBP",115.300366666667,8.67299930529275,2601.89979158783,2479.36852470258,6.90343456690124,1.04413197828205,"No","BLAISlow.length","BLAISlow.Timeframe"
"7","A00039",34423.07,359.15,34590.11,5,373,308,-115.3,"15","80","EURGBP",115.300366666667,8.67299930529275,2601.89979158783,2985.51262196044,8.31271786707626,1.03856327439788,"No","BLAISlow.length","BLAISlow.Timeframe"
"8","A00041",31081.76,359.15,34590.11,5,367,307,-115.3,"30","20","EURGBP",115.300366666667,8.67299930529275,2601.89979158783,2695.72082887276,7.50583552519215,1.02185716274537,"No","BLAISlow.length","BLAISlow.Timeframe"
"9","A00040",34813.3,359.15,37282.87,5,372,305,-124.3,"15","100","EURGBP",124.276233333333,8.04659083380652,2413.97725014195,2801.28380674556,7.79976000764462,1.0357789224558,"No","BLAISlow.length","BLAISlow.Timeframe"
"10","A00038",34207.02,358.03,34590.11,5,367,304,-115.3,"15","60","EURGBP",115.300366666667,8.67299930529275,2601.89979158783,2966.77460696135,8.28638551786541,1.02505376644415,"No","BLAISlow.length","BLAISlow.Timeframe"
"11","A00043",24242.41,357.44,19924.17,4,366,304,-66.4,"30","60","EURGBP",66.4139,15.0570889527644,4517.12668582932,3650.20123799385,10.2120670266166,1.02394807520143,"No","BLAISlow.length","BLAISlow.Timeframe"
"12","A00065",57393.86,360.55,24423.56,5,564,474,-81.4,"15","100","EURJPY",81.4118666666667,12.2832216106088,3684.96648318263,7049.81501468254,19.5529469274235,1.56427679933435,"No","BLAISlow.length","BLAISlow.Timeframe"
"13","A00062",52135.31,363.24,19650.35,5,541,457,-65.5,"15","40","EURJPY",65.5011666666667,15.2669036429377,4580.0710928813,7959.44754164684,21.912365217616,1.48937341702456,"No","BLAISlow.length","BLAISlow.Timeframe"
"14","A00061",41539.57,362.58,21291.7,5,433,362,-71,"15","20","EURJPY",70.9723333333333,14.0899975107671,4226.99925323013,5852.92437898336,16.1424358182563,1.19421920679574,"No","BLAISlow.length","BLAISlow.Timeframe"
"15","A00075",26020.3,357.35,14387.36,4,360,312,-48,"60","100","EURJPY",47.9578666666667,20.8516364364275,6255.49093092826,5425.65835566775,15.1830372342738,1.00741569889464,"No","BLAISlow.length","BLAISlow.Timeframe"
"16","A00060",20763.96,362.58,16768.45,4,332,280,-55.9,"5","100","EURJPY",55.8948333333333,17.8907412432276,5367.22237296828,3714.82635544728,10.2455357588595,0.915659992277566,"No","BLAISlow.length","BLAISlow.Timeframe"
"17","A00091",64731.67,363.37,50234.32,5,522,438,-167.4,"30","20","EURUSD",167.447733333333,5.97201275940433,1791.6038278213,3865.7835917755,10.6386977234651,1.4365522745411,"No","BLAISlow.length","BLAISlow.Timeframe"
"18","A00089",63777.63,363.37,50234.32,5,503,421,-167.4,"15","80","EURUSD",167.447733333333,5.97201275940433,1791.6038278213,3808.80820124568,10.4819005455753,1.38426397336049,"No","BLAISlow.length","BLAISlow.Timeframe"
"19","A00093",70802.6,362.67,80466.2,5,469,381,-268.2,"30","60","EURUSD",268.220666666667,3.72827348625883,1118.48204587765,2639.71456338189,7.27855781669808,1.29318664350511,"No","BLAISlow.length","BLAISlow.Timeframe"
"20","A00094",68443.96,361.98,80466.2,5,457,369,-268.2,"30","80","EURUSD",268.220666666667,3.72827348625883,1118.48204587765,2551.7780136256,7.04950001001602,1.26250069064589,"No","BLAISlow.length","BLAISlow.Timeframe"
"21","A00096",64776.57,362.67,80466.2,5,443,357,-268.2,"60","20","EURUSD",268.220666666667,3.72827348625883,1118.48204587765,2415.04768461789,6.65907763150492,1.22149612595472,"No","BLAISlow.length","BLAISlow.Timeframe"
"22","A00118",53943.08,358.7,80807.12,4,565,476,-269.4,"30","60","GBPJPY",269.357066666667,3.71254414214985,1113.76324264496,2002.66065663521,5.58310748992252,1.5751324226373,"No","BLAISlow.length","BLAISlow.Timeframe"
"23","A00117",41695.7,359.13,16812.04,4,566,475,-56,"30","40","GBPJPY",56.0401333333333,17.8443544031539,5353.30632094618,7440.32847887585,20.7176467543114,1.57603096371787,"No","BLAISlow.length","BLAISlow.Timeframe"
"24","A00119",39120.64,358.15,16812.04,4,541,462,-56,"30","80","GBPJPY",56.0401333333333,17.8443544031539,5353.30632094618,6980.825646382,19.4913462135474,1.51054027642049,"No","BLAISlow.length","BLAISlow.Timeframe"
