"","RawPassProfit","CappedProfit"
"1",72.290958902583,72.290958902583
"2",58.3605201659137,58.3605201659137
"3",62.3328942733024,62.3328942733024
"4",51.6311242332974,51.6311242332974
"5",48.7742992297757,48.7742992297757
"6",51.6241865031414,51.6241865031414
"7",57.8173910053438,57.8173910053438
"8",40.4697007268705,40.4697007268705
"9",53.6517856008135,53.6517856008135
"10",75.7843883612162,75.7843883612162
"11",87.4016943971294,87.4016943971294
"12",53.144724658106,53.144724658106
"13",66.9544969026405,66.9544969026405
"14",75.9595592909655,75.9595592909655
"15",90.3155139033076,90.3155139033076
"16",78.9795879050475,75.0237550646738
