"","RawPassProfit","CappedProfit"
"1",98.0102039700502,98.0102039700502
"2",0,0
"3",0,0
"4",0,0
"5",0,0
"6",93.5390408512196,93.5390408512196
"7",129.270133700293,126.955758747109
"8",131.428452468749,130.459577998504
"9",162.717308386501,162.49885465634
"10",131.477982706001,131.477982706001
"11",115.932736614965,108.352038303362
"12",134.240077885062,121.863044510374
"13",117.561994535399,117.561994535399
"14",132.743988472648,132.743988472648
"15",138.698862741006,137.65184204146
"16",131.009286700683,131.009286700683
"17",121.370771652078,120.787181404191
"18",126.28982029626,126.28982029626
"19",89.8516259027877,89.8516259027877
"20",86.1488197290868,86.1488197290868
"21",97.5106248267033,97.2671816052698
"22",79.9632085310854,79.9632085310854
"23",88.636601994467,88.636601994467
"24",66.4099645127602,66.4099645127602
"25",86.0460965967035,86.0460965967035
