"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00001",112442.73,363.47,36882.69,5,697,508,-122.9,"15","1","AUDUSD",122.9423,8.13389695816655,2440.16908744997,9145.97579514943,25.16294548422,1.91762731449638,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"2","A00007",100771.02,363.46,35577.42,5,676,506,-118.6,"30","1.5","AUDUSD",118.5914,8.43231465350776,2529.69439605233,8497.32948594924,23.3789948988864,1.85990205249546,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"3","A00012",90012.99,363.46,38388.55,5,643,499,-128,"45","1.5","AUDUSD",127.961833333333,7.81483020327676,2344.44906098303,7034.36232939249,19.3538830391033,1.76910801738843,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"4","A00017",94452.05,363.42,36907.45,5,624,492,-123,"60","1.5","AUDUSD",123.024833333333,8.12844019296917,2438.53205789075,7677.47839528334,21.1256353400565,1.71702162786858,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"5","A00002",126702.88,363.46,86763.12,6,682,491,-289.2,"15","1.5","AUDUSD",289.2104,3.45769031819049,1037.30709545715,4380.99321462852,12.0535773252312,1.87641005887856,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"6","A00006",116525.28,363.47,81444.64,6,659,491,-271.5,"30","1","AUDUSD",271.482133333333,3.68348365220842,1105.04509566253,4292.18963949009,11.8089240913695,1.81307948386387,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"7","A00027",58676.78,359.6,51651.01,6,345,256,-172.2,"15","1.5","EURGBP",172.170033333333,5.80821168840648,1742.46350652194,3408.07159434056,9.47739597981244,0.959399332591769,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"8","A00026",66661.95,359.6,73362.87,6,351,254,-244.5,"15","1","EURGBP",244.5429,4.08926204768161,1226.77861430448,2725.98182159449,7.58059460955087,0.976084538375973,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"9","A00031",53341.77,357.49,73717.1,6,330,247,-245.7,"30","1","EURGBP",245.723666666667,4.06961207101202,1220.8836213036,2170.80311081147,6.07234638958143,0.923102744132703,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"10","A00032",56023.4,357.49,31998.26,5,338,243,-106.7,"30","1.5","EURGBP",106.660866666667,9.37550979334501,2812.6529380035,5252.47935356485,14.6926609235639,0.945480992475314,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"11","A00028",54847.5,357.5,67248.18,6,322,242,-224.2,"15","2","EURGBP",224.1606,4.46108727403478,1338.32618221043,2446.79484262622,6.84418137797545,0.900699300699301,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"12","A00051",142906.03,352.75,66021.15,6,574,432,-220.1,"15","1","EURJPY",220.0705,4.54399840051256,1363.19952015377,6493.647717436,18.4086398793367,1.62721474131821,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"13","A00061",92257.06,360.85,43737.04,6,520,393,-145.8,"45","1","EURJPY",145.790133333333,6.85917474067747,2057.75242220324,6328.07295601166,17.5365746321509,1.44104198420396,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"14","A00064",66639.45,363.12,56994.29,5,392,305,-190,"45","2.5","EURJPY",189.980966666667,5.26368518670906,1579.10555601272,3507.69085815439,9.65986687088122,1.07953293677021,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"15","A00069",57710.12,363.12,30454.25,5,347,266,-101.5,"60","2.5","EURJPY",101.514166666667,9.85084183652528,2955.25255095758,5684.93264486894,15.6557960037149,0.955606961885878,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"16","A00074",50654.69,363.86,55225.71,5,329,255,-184.1,"75","2.5","EURJPY",184.0857,5.43225247805777,1629.67574341733,2751.69065277748,7.56249835864751,0.904193920738746,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"17","A00076",116344.77,359.82,50653.57,6,556,417,-168.8,"15","1","EURUSD",168.845233333333,5.92258354149569,1776.77506244871,6890.61619941102,19.1501756417404,1.54521705297093,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"18","A00077",133438.23,359.82,59587.2,6,513,379,-198.6,"15","1.5","EURUSD",198.624,5.0346383115837,1510.39149347511,6718.13224987917,18.670813878826,1.42571285642821,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"19","A00082",96383.7,360.72,41944.19,6,479,353,-139.8,"30","1.5","EURUSD",139.813966666667,7.15236126862862,2145.70838058859,6893.71042807121,19.1109736861588,1.32789975604347,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"20","A00081",96092.7,359.74,52103.99,6,478,349,-173.7,"30","1","EURUSD",173.679966666667,5.75771644359674,1727.31493307902,5532.74518899608,15.379844301429,1.32873742147106,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
