"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00001",352715.21,874.16,84969.68,11,764,533,-283.2,"10","1","AUDUSD",283.232266666667,3.53067117588297,1059.20135276489,12453.2142524251,14.2459209440207,0.873981879747415,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"2","A00002",271564.77,874.16,67039.76,9,712,501,-223.5,"10","1.5","AUDUSD",223.465866666667,4.47495635425903,1342.48690627771,12152.4049310439,13.9018085145098,0.814496202068271,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"3","A00007",170286.56,874.2,53954.14,9,681,482,-179.8,"20","1.5","AUDUSD",179.847133333333,5.56027767285328,1668.08330185598,9468.4055755499,10.8309375149278,0.778997940974605,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"4","A00017",168941.48,872.95,41265.01,8,633,450,-137.6,"40","1.5","AUDUSD",137.550033333333,7.27008184415804,2181.02455324741,12282.1838647319,14.0697449621764,0.725127441434217,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"5","A00021",310739.42,874.16,87977.59,10,587,427,-293.3,"50","1","AUDUSD",293.258633333333,3.40995928622278,1022.98778586683,10596.0877082448,12.1214511167804,0.67150178457033,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"6","A00026",17328.28,776.26,4651.02,5,130,101,-15.5,"10","1","EURGBP",15.5034,64.5019802107925,19350.5940632377,11177.0837364707,14.3986341386529,0.167469662226574,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"7","A00031",17127.31,776.24,3197.64,5,125,98,-10.7,"20","1","EURGBP",10.6588,93.8191916538447,28145.7574961534,16068.7037940481,20.7006902427704,0.161032670308152,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"8","A00037",16232.93,776.24,3121.52,5,119,96,-10.4,"30","1.5","EURGBP",10.4050666666667,96.1070247827981,28832.1074348394,15600.9860580743,20.0981475549756,0.153303102133361,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"9","A00036",18547.66,776.26,4803.29,5,119,94,-16,"30","1","EURGBP",16.0109666666667,62.4571908004722,18737.1572401417,11584.3473952229,14.9232826568712,0.153299152345863,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"10","A00032",15825.44,776.24,2770.93,5,121,92,-9.2,"20","1.5","EURGBP",9.23643333333333,108.266899560797,32480.0698682392,17133.7132298542,22.0727007495803,0.155879624858291,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"11","A00042",12941.94,775.16,1988.01,5,109,92,-6.6,"40","1.5","EURGBP",6.6267,150.904673517739,45271.4020553217,19529.9923038617,25.194788564763,0.140616130863306,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"12","A00056",142016.55,845.92,78421.02,8,414,286,-261.4,"20","1","EURJPY",261.4034,3.82550494752555,1147.65148425766,5432.85014655509,6.42241600453364,0.489407981842255,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"13","A00057",129828.51,845.92,69503.12,8,402,272,-231.7,"20","1.5","EURJPY",231.677066666667,4.31635299249875,1294.90589774963,5603.85677650154,6.62457061719967,0.475222243238131,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"14","A00067",107562.38,845.92,38610.4,7,382,270,-128.7,"40","1.5","EURJPY",128.701333333333,7.76992727348072,2330.97818204422,8357.51869962497,9.87979797099604,0.451579345564592,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"15","A00062",117436.45,845.92,63253.37,8,383,266,-210.8,"30","1.5","EURJPY",210.844566666667,4.74283030295461,1422.84909088638,5569.81153731414,6.58432421188072,0.452761490448269,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"16","A00058",107355.34,784.64,48458.92,8,328,228,-161.5,"20","2","EURJPY",161.529733333333,6.19081069078717,1857.24320723615,6646.16586585091,8.47033781842745,0.418026101141925,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"17","A00077",221557.36,823.7,74190.19,8,341,228,-247.3,"10","1.5","EURUSD",247.300633333333,4.04366129807728,1213.09838942318,8959.02921936175,10.8765681915282,0.413985674396018,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"18","A00091",158933.05,846.03,60261.76,8,293,201,-200.9,"40","1","EURUSD",200.872533333333,4.97828141760214,1493.48442528064,7912.13449457832,9.35207320612545,0.346323416427313,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"19","A00087",133492.52,826.1,45820.71,8,293,200,-152.7,"30","1.5","EURUSD",152.7357,6.54725777928801,1964.1773337864,8740.0994004676,10.579953274988,0.354678610337732,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"20","A00092",135985.28,823.69,47071.74,8,291,200,-156.9,"40","1.5","EURUSD",156.9058,6.37325070201357,1911.97521060407,8666.68281223511,10.521777382553,0.353288251648071,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"21","A00078",58818.7,826.1,25465.05,7,237,169,-84.9,"10","2","EURUSD",84.8835,11.7808525803012,3534.25577409037,6929.34433664964,8.3880212282407,0.286890206996732,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"22","A00101",187305.82,850.24,81881.64,7,588,397,-272.9,"10","1","GBPJPY",272.9388,3.66382500399357,1099.14750119807,6862.55746709519,8.07131805971865,0.691569439217162,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"23","A00106",205395.71,850.04,64700.97,8,549,380,-215.7,"20","1","GBPJPY",215.6699,4.63671564738519,1391.01469421556,9523.61502462792,11.2037257359982,0.645851959907769,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"24","A00102",214087.77,850.05,69048.46,8,553,376,-230.2,"10","1.5","GBPJPY",230.161533333333,4.34477466984781,1303.43240095434,9301.63120220205,10.9424518583637,0.650549967648962,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"25","A00107",207119.63,850.03,71732.71,7,530,364,-239.1,"20","1.5","GBPJPY",239.109033333333,4.18219247537142,1254.65774261143,8662.14158087712,10.190395140027,0.623507405620978,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"26","A00111",109584.04,850.04,17046.83,6,496,356,-56.8,"30","1","GBPJPY",56.8227666666667,17.598579911925,5279.57397357749,19285.2348501158,22.6874439439507,0.583501952849278,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"27","A00131",168543.02,853.17,73359,10,429,306,-244.5,"20","1","GBPUSD",244.53,4.0894777736883,1226.84333210649,6892.52934200303,8.07872914190961,0.502830619923345,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"28","A00136",97659.24,853.17,51149.89,8,403,290,-170.5,"30","1","GBPUSD",170.499633333333,5.86511525244727,1759.53457573418,5727.82698066408,6.71358226457105,0.472356036897687,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"29","A00137",177493.76,853.11,88521.95,10,396,282,-295.1,"30","1.5","GBPUSD",295.073166666667,3.38898996237656,1016.69698871297,6015.24571024475,7.05096143550626,0.464183985652495,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"30","A00142",102826.61,853.11,39701.59,8,380,282,-132.3,"40","1.5","GBPUSD",132.338633333333,7.55637242740152,2266.91172822046,7769.9616060717,9.10780744109399,0.445429077141283,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"31","A00141",76240.54,853.11,11606.54,6,379,280,-38.7,"40","1","GBPUSD",38.6884666666667,25.8474963253476,7754.24889760428,19706.2707749252,23.0993315925557,0.444256895359332,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"32","A00161",286686.04,869.94,72948.48,9,711,499,-243.2,"30","1","NZDUSD",243.1616,4.11249144601779,1233.74743380534,11789.9388719271,13.5525885370567,0.817297744672046,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"33","A00166",228335.8,869.94,73932.97,9,682,480,-246.4,"40","1","NZDUSD",246.443233333333,4.05772958938346,1217.31887681504,9265.24931975545,10.650446375331,0.783962112329586,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"34","A00171",183932.87,858.99,42802.32,8,643,463,-142.7,"50","1","NZDUSD",142.6744,7.0089658691398,2102.68976074194,12891.7920804293,15.0080816778185,0.748553533801325,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"35","A00167",248215.85,858.99,76506.51,9,649,458,-255,"40","1.5","NZDUSD",255.0217,3.92123493804645,1176.37048141393,9733.12663196897,11.330896322389,0.755538481239595,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"36","A00153",116739.08,858.96,46891.14,7,529,386,-156.3,"10","2","NZDUSD",156.3038,6.39779711049891,1919.33913314967,7468.72948706302,8.69508415649508,0.615861041259197,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"37","A00177",117609.63,852.37,81024.89,10,246,186,-270.1,"10","1.5","USDCAD",270.082966666667,3.70256596460668,1110.769789382,4354.57413147985,5.10878389840075,0.288607060314183,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"38","A00187",110420.84,852.3,84789.2,10,243,184,-282.6,"30","1.5","USDCAD",282.630666666667,3.5381864671444,1061.45594014332,3906.89521778717,4.5839437026718,0.285110876451954,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"39","A00197",113734.73,852.29,81792.53,10,227,170,-272.6,"50","1.5","USDCAD",272.641766666667,3.66781660868052,1100.34498260416,4171.58131677795,4.89455621534683,0.266341268816952,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"40","A00183",150126.68,847.37,81642.84,10,189,139,-272.1,"20","2","USDCAD",272.1428,3.67454145397196,1102.36243619159,5516.46709007183,6.51010431107052,0.223043062652678,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"41","A00184",49678.87,847.43,49953.67,9,105,84,-166.5,"20","2.5","USDCAD",166.512233333333,6.00556475630319,1801.66942689096,2983.49670804968,3.52064088839158,0.12390403927168,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"42","A00216",63630.46,861.26,36738.12,7,250,163,-122.5,"40","1","USDCHF",122.4604,8.16590505992141,2449.77151797642,5196.00295279127,6.03302481572495,0.290272391612289,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"43","A00208",50079.32,854.08,26170.12,7,208,148,-87.2,"20","2","USDCHF",87.2337333333333,11.4634552688333,3439.03658064999,5740.82044713589,6.72164252427863,0.243536905207943,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"44","A00213",74872.35,854.08,79963.46,6,187,130,-266.5,"30","2","USDCHF",266.544866666667,3.7517135951846,1125.51407855538,2808.9961339842,3.28891454428648,0.218949044585987,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"45","A00218",59123.15,864.54,55908.61,7,194,125,-186.4,"40","2","USDCHF",186.362033333333,5.36589981400003,1609.76994420001,3172.48899588096,3.66956878326157,0.224396789043885,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"46","A00224",35581.94,847.32,74951.73,6,134,95,-249.8,"50","2.5","USDCHF",249.8391,4.0025760579509,1200.77281738527,1424.19421139445,1.68082213496017,0.158145682858896,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"47","A00249",51697.2,829.13,40005.98,7,198,144,-133.4,"50","2.5","USDJPY",133.353266666667,7.49887891760182,2249.66367528055,3876.71043179045,4.67563642829284,0.23880453004957,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"48","A00239",86845.38,827.58,79226.77,7,212,143,-264.1,"30","2.5","USDJPY",264.089233333333,3.78659889832692,1135.97966949807,3288.48620232782,3.97361729660918,0.256168587931076,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"49","A00234",85260.8,829.17,56168.26,9,207,141,-187.2,"20","2.5","USDJPY",187.227533333333,5.3410947748782,1602.32843246346,4553.86013381935,5.49207054502617,0.249647237599045,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"50","A00229",51504.13,805.07,54349.13,6,120,89,-181.2,"10","2.5","USDJPY",181.163766666667,5.51986756733733,1655.9602702012,2842.95976770925,3.53131996933093,0.149055361645571,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
"51","A00240",17875.24,803.91,13713.83,5,110,77,-45.7,"30","3","USDJPY",45.7127666666667,21.8757269121755,6562.71807365266,3910.33868729596,4.86414982684127,0.136831237327562,"No","BB.Number.of.SDs.to.Enter","BB.Length.Bollinger.bands.to.Enter"
