"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00080",78573.12,812.32,36403.28,6,481,339,-121.3,"T3","500","EURGBP",121.344266666667,8.2410156447441,2472.30469342323,6475.22311176356,7.97127131150723,0.592131179830609,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"2","A00079",74541.43,811.41,36403.28,6,456,328,-121.3,"T3","450","EURGBP",121.344266666667,8.2410156447441,2472.30469342323,6142.97090811597,7.57073601276293,0.561984693311643,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"3","A00078",69704.26,811.41,36403.28,6,418,305,-121.3,"T3","400","EURGBP",121.344266666667,8.2410156447441,2472.30469342323,5744.3389716531,7.07945301592673,0.515152635535672,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"4","A00090",73302.64,861.49,39455.32,8,407,298,-131.5,"Wilders","500","EURGBP",131.517733333333,7.60353736834475,2281.06121050342,5573.59362438323,6.46971366398127,0.472437288883214,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"5","A00075",70526.29,853.77,39455.32,8,393,284,-131.5,"Smoothed_MA","500","EURGBP",131.517733333333,7.60353736834475,2281.06121050342,5362.49281465719,6.28095718361759,0.460311325064127,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"6","A00392",188069.56,835.31,36158.09,8,637,442,-120.5,"T3","350","USDCHF",120.526966666667,8.29689842577415,2489.06952773225,15603.9403630004,18.6804184829589,0.762591133830554,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"7","A00391",156167.67,836.77,36158.09,8,602,426,-120.5,"T3","300","USDCHF",120.526966666667,8.29689842577415,2489.06952773225,12957.0729537982,15.4846289348306,0.719433058068525,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"8","A00382",144387.28,864.24,56663.19,9,485,341,-188.9,"SMA","350","USDCHF",188.8773,5.29444247667666,1588.332743003,7644.50148323806,8.84534560219159,0.561186707396094,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"9","A00367",144329.78,864.24,56663.19,9,484,340,-188.9,"Geometric_Mean","350","USDCHF",188.8773,5.29444247667666,1588.332743003,7641.45717881397,8.84182308017908,0.560029621401463,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"10","A00366",102426.92,836.77,36158.09,8,421,298,-120.5,"Geometric_Mean","300","USDCHF",120.526966666667,8.29689842577415,2489.06952773225,8498.25751304895,10.1560255662236,0.503125112037956,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"11","A00381",102426.92,836.77,36158.09,8,421,298,-120.5,"SMA","300","USDCHF",120.526966666667,8.29689842577415,2489.06952773225,8498.25751304895,10.1560255662236,0.503125112037956,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"12","A00485",564117.06,832.76,89368.66,9,1584,1124,-297.9,"T3","500","XAUUSD",297.895533333333,3.35688148395646,1007.06444518694,18936.7411349795,22.7397342991733,1.90210865075172,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"13","A00484",493664.5,834.17,80945.35,8,1519,1073,-269.8,"T3","450","XAUUSD",269.817833333333,3.70620424768069,1111.86127430421,18296.2146682916,21.9334364317725,1.82097174436865,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"14","A00483",451183.44,841.56,80945.35,8,1442,1036,-269.8,"T3","400","XAUUSD",269.817833333333,3.70620424768069,1111.86127430421,16721.7798181118,19.8699793456341,1.71348448120158,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"15","A00475",511566.6,870.44,80945.35,8,1395,1001,-269.8,"SMA","500","XAUUSD",269.817833333333,3.70620424768069,1111.86127430421,18959.7030589157,21.7817460811953,1.60263774642709,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"16","A00460",511436.78,870.44,80945.35,8,1393,1000,-269.8,"Geometric_Mean","500","XAUUSD",269.817833333333,3.70620424768069,1111.86127430421,18954.8916645613,21.7762185383959,1.60034005790175,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
