"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00045",161907.08,876.94,74745.19,8,750,571,-249.2,"Wilders","500","AUDUSD",249.150633333333,4.01363619518527,1204.09085855558,6498.36116544757,7.41026885014661,0.855246653134764,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"2","A00030",153894.33,863.59,74745.19,8,724,555,-249.2,"Smoothed_MA","500","AUDUSD",249.150633333333,4.01363619518527,1204.09085855558,6176.75853121786,7.1524201660717,0.838360796211165,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"3","A00015",153388.38,863.59,74745.19,8,720,553,-249.2,"McGuinley","500","AUDUSD",249.150633333333,4.01363619518527,1204.09085855558,6156.45153888832,7.12890554416832,0.833728968607788,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"4","A00044",158495.97,876.94,74745.19,8,716,550,-249.2,"Wilders","450","AUDUSD",249.150633333333,4.01363619518527,1204.09085855558,6361.45161982998,7.25414694258442,0.816475471525988,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"5","A00029",151475.53,863.59,74745.19,8,697,539,-249.2,"Smoothed_MA","450","AUDUSD",249.150633333333,4.01363619518527,1204.09085855558,6079.67669892872,7.0400035884259,0.807095959888373,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"6","A00085",142609.77,862.9,71191.26,8,631,476,-237.3,"VIDA_VariableIndex","500","EURGBP",237.3042,4.21400042645684,1264.20012793705,6009.57631596912,6.96439484988889,0.731255070112412,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"7","A00084",140164.4,865.49,71191.26,8,609,457,-237.3,"VIDA_VariableIndex","450","EURGBP",237.3042,4.21400042645684,1264.20012793705,5906.52841374068,6.82449065123881,0.703647644686825,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"8","A00083",117485.73,866.19,49786.22,8,574,433,-166,"VIDA_VariableIndex","400","EURGBP",165.954066666667,6.02576375551307,1807.72912665392,7079.41253623995,8.1730481028873,0.66267216199679,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"9","A00082",104157.14,866.78,49786.22,8,540,411,-166,"VIDA_VariableIndex","350","EURGBP",165.954066666667,6.02576375551307,1807.72912665392,6276.26319089901,7.24089525704217,0.622995454440573,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"10","A00081",99116.57,867.28,49786.22,8,484,369,-166,"VIDA_VariableIndex","300","EURGBP",165.954066666667,6.02576375551307,1807.72912665392,5972.53035076774,6.88650764547521,0.55806659902223,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"11","A00123",156804.78,835.07,78616.73,8,556,402,-262.1,"T3","400","EURJPY",262.055766666667,3.81598166191853,1144.79449857556,5983.64164981169,7.16543720863124,0.665812446860742,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"12","A00134",185932.48,873.77,89378.77,8,546,399,-297.9,"Wilders","450","EURJPY",297.929233333333,3.35650177329583,1006.95053198875,6240.82698833291,7.14241389419746,0.624878400494409,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"13","A00104",184728.42,863.93,89378.77,8,530,389,-297.9,"McGuinley","450","EURJPY",297.929233333333,3.35650177329583,1006.95053198875,6200.41269308137,7.17698504865136,0.61347562881252,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"14","A00119",182862.86,863.93,89378.77,8,523,384,-297.9,"Smoothed_MA","450","EURJPY",297.929233333333,3.35650177329583,1006.95053198875,6137.79513859947,7.10450515504667,0.605373120507449,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"15","A00133",182139.55,873.77,89378.77,8,524,378,-297.9,"Wilders","400","EURJPY",297.929233333333,3.35650177329583,1006.95053198875,6113.51722562304,6.99671220758671,0.599700149925038,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"16","A00167",117962.65,833.87,65783.89,7,362,260,-219.3,"T3","350","EURUSD",219.279633333333,4.56038704916964,1368.11611475089,5379.55341345731,6.45130945286113,0.434120426445369,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"17","A00166",77219.84,829.4,44710.87,6,342,246,-149,"T3","300","EURUSD",149.036233333333,6.70977773413937,2012.93332024181,5181.27963065805,6.24702149826145,0.41234627441524,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"18","A00142",108795.34,858.13,65783.89,7,288,213,-219.3,"Geometric_Mean","350","EURUSD",219.279633333333,4.56038704916964,1368.11611475089,4961.48859546007,5.78174471870238,0.335613485136285,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"19","A00157",108795.34,858.13,65783.89,7,288,213,-219.3,"SMA","350","EURUSD",219.279633333333,4.56038704916964,1368.11611475089,4961.48859546007,5.78174471870238,0.335613485136285,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"20","A00141",86181.98,858.13,44710.87,6,257,187,-149,"Geometric_Mean","300","EURUSD",149.036233333333,6.70977773413937,2012.93332024181,5782.61930488045,6.73862853516419,0.299488422500087,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"21","A00220",258467.31,869.47,74461.74,7,981,702,-248.2,"VIDA_VariableIndex","500","GBPJPY",248.2058,4.02891471512753,1208.67441453826,10413.4274863843,11.9767530638024,1.12827354595328,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"22","A00219",247108.38,869.73,74461.74,7,944,671,-248.2,"VIDA_VariableIndex","450","GBPJPY",248.2058,4.02891471512753,1208.67441453826,9955.78588413325,11.4469845631785,1.08539431777678,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"23","A00218",239876.8,872.1,74461.74,7,894,639,-248.2,"VIDA_VariableIndex","400","GBPJPY",248.2058,4.02891471512753,1208.67441453826,9664.43169337703,11.0817930207282,1.02511179910561,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"24","A00217",219660.12,872.99,74461.74,7,875,632,-248.2,"VIDA_VariableIndex","350","GBPJPY",248.2058,4.02891471512753,1208.67441453826,8849.91889794678,10.1374802666088,1.00230243187207,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"25","A00216",217685.33,873.48,74461.74,7,842,611,-248.2,"VIDA_VariableIndex","300","GBPJPY",248.2058,4.02891471512753,1208.67441453826,8770.35629304392,10.0407064764436,0.963960250950222,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"26","A00260",70409.88,828.92,12533.23,6,524,394,-41.8,"T3","500","GBPUSD",41.7774333333333,23.9363675604772,7180.91026814317,16853.5676756909,20.3319592671077,0.632147855040293,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"27","A00270",78884.8,874.49,15983.6,6,548,392,-53.3,"Wilders","500","GBPUSD",53.2786666666667,18.7692384694312,5630.77154082935,14806.0762281338,16.9310983866412,0.626650962275155,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"28","A00269",72814.21,871.47,15983.6,6,521,378,-53.3,"Wilders","450","GBPUSD",53.2786666666667,18.7692384694312,5630.77154082935,13666.6727145324,15.6823214964742,0.597840430536909,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"29","A00240",65173.59,863.31,15983.6,6,513,376,-53.3,"McGuinley","500","GBPUSD",53.2786666666667,18.7692384694312,5630.77154082935,12232.5865261893,14.1694020991178,0.594224554331584,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"30","A00259",67648.76,834.22,12533.23,6,497,375,-41.8,"T3","450","GBPUSD",41.7774333333333,23.9363675604772,7180.91026814317,16192.6558437051,19.410534204053,0.595766104864424,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"31","A00301",89861.45,827.66,43315.59,6,614,473,-144.4,"T3","300","NZDUSD",144.3853,6.92591281799463,2077.77384539839,6223.72568398584,7.51966469804731,0.741850518328782,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"32","A00276",67118.76,874.44,16357.36,6,475,367,-54.5,"Geometric_Mean","300","NZDUSD",54.5245333333333,18.3403678833259,5502.11036499777,12309.8275027266,14.0773838144717,0.543204793925255,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"33","A00291",67026.25,874.44,16357.36,6,474,366,-54.5,"SMA","300","NZDUSD",54.5245333333333,18.3403678833259,5502.11036499777,12292.8608283977,14.0579809116666,0.542061204885412,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"34","A00287",58094.05,876.78,16357.36,6,417,320,-54.5,"Regularized_MA","350","NZDUSD",54.5245333333333,18.3403678833259,5502.11036499777,10654.6624883233,12.1520364154329,0.475603914322863,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"35","A00272",57910.02,876.78,16357.36,6,415,318,-54.5,"EMA","350","NZDUSD",54.5245333333333,18.3403678833259,5502.11036499777,10620.9107093076,12.1135412638377,0.473322840393257,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"36","A00358",78830.99,871.18,51681.08,7,337,240,-172.3,"Wilders","400","USDCAD",172.270266666667,5.80483225195758,1741.44967558727,4576.00673205746,5.25265356419736,0.386831653619229,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"37","A00348",75726.48,836.2,53739.4,7,322,234,-179.1,"T3","400","USDCAD",179.131333333333,5.58249626903166,1674.7488807095,4227.42792066901,5.05552250737743,0.385075340827553,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"38","A00343",71285.13,855.1,51681.08,7,306,222,-172.3,"Smoothed_MA","400","USDCAD",172.270266666667,5.80483225195758,1741.44967558727,4137.98221708989,4.83917929726335,0.357852882703777,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"39","A00328",69935.13,855.1,51681.08,7,306,219,-172.3,"McGuinley","400","USDCAD",172.270266666667,5.80483225195758,1741.44967558727,4059.61698168846,4.74753476983799,0.357852882703777,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"40","A00347",73577.05,835.39,53739.4,7,299,216,-179.1,"T3","350","USDCAD",179.131333333333,5.58249626903166,1674.7488807095,4107.43607111356,4.91678865094574,0.357916661678976,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"41","A00370",74785.75,857.99,35846.78,7,369,250,-119.5,"Geometric_Mean","500","USDCHF",119.489266666667,8.36895252516405,2510.68575754921,6258.78391308787,7.29470496519525,0.430074942598399,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
"42","A00385",74779.48,857.99,35846.78,7,369,250,-119.5,"SMA","500","USDCHF",119.489266666667,8.36895252516405,2510.68575754921,6258.25917976454,7.29409338076731,0.430074942598399,"No","PPO.Entry.Slow.Length","PPO.Entry.type.of.slow.moving.average"
