"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00011",152757.4,864.78,68785.29,7,516,395,-229.3,"-0.4","15","AUDUSD",229.2843,4.36139761858967,1308.4192855769,6662.3576058195,7.70410694722299,0.596683549573302,"No","PPO.Entry.Timeframe","PPOthreshold"
"2","A00006",92470.65,864.65,36065.41,6,411,313,-120.2,"-0.5","15","AUDUSD",120.218033333333,8.31821959046078,2495.46587713823,7691.91172372642,8.89598302634178,0.475336841496559,"No","PPO.Entry.Timeframe","PPOthreshold"
"3","A00001",77720.3,864.36,36065.41,6,337,257,-120.2,"-0.6","15","AUDUSD",120.218033333333,8.31821959046078,2495.46587713823,6464.94522036489,7.47945904526457,0.38988384469434,"No","PPO.Entry.Timeframe","PPOthreshold"
"4","A00060",172857.17,798.01,73955.06,8,831,639,-246.5,"-0.1","240","EURGBP",246.516866666667,4.05651756620845,1216.95526986254,7011.98146550081,8.78683408165412,1.04134033408103,"No","PPO.Entry.Timeframe","PPOthreshold"
"5","A00055",158238.44,798.01,73955.06,8,794,617,-246.5,"-0.2","240","EURGBP",246.516866666667,4.05651756620845,1216.95526986254,6418.97011509422,8.0437214008524,0.994975000313279,"No","PPO.Entry.Timeframe","PPOthreshold"
"6","A00054",121938.48,833.31,36720.41,7,786,610,-122.4,"-0.2","120","EURGBP",122.401366666667,8.1698434195043,2450.95302585129,9962.18288412357,11.9549541996659,0.94322641033949,"No","PPO.Entry.Timeframe","PPOthreshold"
"7","A00058",159564.17,851.9,73955.06,8,788,592,-246.5,"-0.1","60","EURGBP",246.516866666667,4.05651756620845,1216.95526986254,6472.74858542472,7.59801453858988,0.924991196149783,"No","PPO.Entry.Timeframe","PPOthreshold"
"8","A00050",153263.3,798.01,73955.06,8,745,576,-246.5,"-0.3","240","EURGBP",246.516866666667,4.05651756620845,1216.95526986254,6217.15268705076,7.79082052486906,0.933572260999236,"No","PPO.Entry.Timeframe","PPOthreshold"
"9","A00066",123712.03,849.61,66929.4,7,331,240,-223.1,"-0.5","15","EURJPY",223.098,4.48233511730271,1344.70053519081,5545.18776501806,6.52674493593303,0.389590518002378,"No","PPO.Entry.Timeframe","PPOthreshold"
"10","A00061",91672.06,811.47,30179.06,7,271,195,-100.6,"-0.6","15","EURJPY",100.596866666667,9.94066746943079,2982.20024082924,9112.81464697708,11.2300080680457,0.333961822371745,"No","PPO.Entry.Timeframe","PPOthreshold"
"11","A00097",108592.83,864.2,39214.45,7,401,299,-130.7,"-0.5","30","EURUSD",130.714833333333,7.65024117385301,2295.0723521559,8307.6133925122,9.61306803114117,0.464012959962971,"No","PPO.Entry.Timeframe","PPOthreshold"
"12","A00092",83026.24,857.12,39214.45,7,338,256,-130.7,"-0.6","30","EURUSD",130.714833333333,7.65024117385301,2295.0723521559,6351.70759758202,7.41052314446287,0.394343849169311,"No","PPO.Entry.Timeframe","PPOthreshold"
"13","A00101",94201.62,857.65,39214.45,7,299,220,-130.7,"-0.4","15","EURUSD",130.714833333333,7.65024117385301,2295.0723521559,7206.65111967655,8.40278799006185,0.34862706232146,"No","PPO.Entry.Timeframe","PPOthreshold"
