"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00040",82195.41,874.7,24600.71,6,519,395,-82,"T3","12","AUDUSD",82.0023666666667,12.1947699883459,3658.43099650376,10023.5411904778,11.4594045849752,0.593346290156625,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"2","A00039",81830.01,874.7,35120.77,7,491,381,-117.1,"T3","10","AUDUSD",117.069233333333,8.54195394918733,2562.5861847562,6989.88177081539,7.99117614132319,0.561335314965131,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"3","A00041",82458.53,874.7,35120.77,7,487,374,-117.1,"TEMA","4","AUDUSD",117.069233333333,8.54195394918733,2562.5861847562,7043.56965977682,8.0525547728099,0.556762318509203,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"4","A00050",68863.79,874.7,24600.71,6,488,374,-82,"Wilders","12","AUDUSD",82.0023666666667,12.1947699883459,3658.43099650376,8397.78079575752,9.60075545416431,0.557905567623185,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"5","A00026",81351.52,874.7,35120.77,7,484,372,-117.1,"Jurik","4","AUDUSD",117.069233333333,8.54195394918733,2562.5861847562,6949.00937536392,7.94444881143698,0.553332571167257,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"6","A00090",12254.04,838.84,3633.77,4,126,100,-12.1,"T3","12","EURGBP",12.1125666666667,82.5588851248153,24767.6655374446,10116.7988067489,12.060463028407,0.150207429307138,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"7","A00089",12610.59,838.84,3633.77,4,124,97,-12.1,"T3","10","EURGBP",12.1125666666667,82.5588851248153,24767.6655374446,10411.1625116614,12.4113806109168,0.147823184397501,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"8","A00091",11634.8,838.84,3633.77,4,121,95,-12.1,"TEMA","4","EURGBP",12.1125666666667,82.5588851248153,24767.6655374446,9605.56116650201,11.4510051577202,0.144246817033046,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"9","A00065",11742.42,838.84,3633.77,4,118,92,-12.1,"Geometric_Mean","12","EURGBP",12.1125666666667,82.5588851248153,24767.6655374446,9694.41103867333,11.5569250854434,0.14067044966859,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
"10","A00076",11401.6,838.84,3633.77,4,118,92,-12.1,"Jurik","4","EURGBP",12.1125666666667,82.5588851248153,24767.6655374446,9413.03384639094,11.2214890162497,0.14067044966859,"No","PPO.Entry.Fast.Length","PPO.Entry.type.of.fast.moving.average"
