"","ID","Profit","nDays","MaxDDMoney","nLostEntries","nEntries","nWinTrades","PercDD","X","Y","Pair","DDAccount","DD3Perc","MoneyEntryAdjusted","ProfitAt3Perc","ProfitStan3PercDay","PercentDaysActive","FailByAmount","YName","XName"
"1","A00005",187281.95,867.53,68261.04,8,693,533,-227.5,"4","500","AUDUSD",227.5368,4.39489348536149,1318.46804560845,8230.84221980796,9.48767445484071,0.798819637361244,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"2","A00010",185552.53,867.5,68261.04,8,680,522,-227.5,"6","500","AUDUSD",227.5368,4.39489348536149,1318.46804560845,8154.83605289342,9.40038738085697,0.783861671469741,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"3","A00015",181917.12,867.5,68261.04,8,670,517,-227.5,"8","500","AUDUSD",227.5368,4.39489348536149,1318.46804560845,7995.06365563724,9.21621170678645,0.772334293948127,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"4","A00020",159109.72,867.5,63836.29,8,669,517,-212.8,"10","500","AUDUSD",212.787633333333,4.69952122844232,1409.8563685327,7477.39506791513,8.6194755826111,0.771181556195965,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"5","A00025",157869.11,867.5,63836.29,8,660,510,-212.8,"12","500","AUDUSD",212.787633333333,4.69952122844232,1409.8563685327,7419.09233760295,8.55226782432617,0.760806916426513,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"6","A00030",35744.98,848.55,10184.07,7,238,176,-33.9,"4","500","EURGBP",33.9469,29.4577708126515,8837.33124379546,10529.6742854281,12.4090204294716,0.280478463260857,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"7","A00035",33931.02,848.55,10184.07,7,230,172,-33.9,"6","500","EURGBP",33.9469,29.4577708126515,8837.33124379546,9995.32210599495,11.779296571793,0.27105061575629,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"8","A00040",33550.44,848.55,10184.07,7,226,169,-33.9,"8","500","EURGBP",33.9469,29.4577708126515,8837.33124379546,9883.21172183616,11.6471766211021,0.266336692004007,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"9","A00045",33353.71,848.55,10184.07,7,223,166,-33.9,"10","500","EURGBP",33.9469,29.4577708126515,8837.33124379546,9825.25944931643,11.5788809726197,0.262801249189794,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"10","A00050",33056.69,848.55,10184.07,7,219,162,-33.9,"12","500","EURGBP",33.9469,29.4577708126515,8837.33124379546,9737.7639784487,11.4757692280345,0.258087325437511,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"11","A00072",100047.12,850.01,19058.4,6,420,290,-63.5,"12","350","EURJPY",63.528,15.7410905427528,4722.32716282584,15748.5077446165,18.5274382002759,0.494111833978424,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"12","A00051",83381.95,849.87,11920.65,6,399,278,-39.7,"4","300","EURJPY",39.7355,25.1664129053365,7549.92387160096,20984.2458255213,24.6911243196268,0.469483568075117,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"13","A00056",78511.53,849.87,11920.65,6,394,277,-39.7,"6","300","EURJPY",39.7355,25.1664129053365,7549.92387160096,19758.5358180972,23.2488919694744,0.463600315342346,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"14","A00061",76035.58,850.01,11920.65,6,381,269,-39.7,"8","300","EURJPY",39.7355,25.1664129053365,7549.92387160096,19135.4280177675,22.5120034090981,0.448230020823284,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"15","A00066",73318.32,850.01,11920.65,6,374,264,-39.7,"10","300","EURJPY",39.7355,25.1664129053365,7549.92387160096,18451.5911464559,21.7074989076081,0.439994823590311,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"16","A00076",104069.19,858.32,82107.99,8,310,210,-273.7,"4","300","EURUSD",273.6933,3.65372480802416,1096.11744240725,3802.4018125398,4.43005151055527,0.361170658961693,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"17","A00081",80074.08,858.32,28114.25,7,301,203,-93.7,"6","300","EURUSD",93.7141666666667,10.6707452626337,3201.22357879011,8544.50109819753,9.95491320043519,0.350685059185385,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"18","A00086",78692.17,858.32,28114.25,7,299,203,-93.7,"8","300","EURUSD",93.7141666666667,10.6707452626337,3201.22357879011,8397.04100233867,9.78311236175164,0.348354925901762,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"19","A00091",78485.75,858.32,28114.25,7,296,200,-93.7,"10","300","EURUSD",93.7141666666667,10.6707452626337,3201.22357879011,8375.01444996754,9.75744996034992,0.344859725976326,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"20","A00096",76188.95,858.32,28114.25,7,288,194,-93.7,"12","300","EURUSD",93.7141666666667,10.6707452626337,3201.22357879011,8129.92877277537,9.47190881346744,0.335539192841831,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"21","A00105",120903.7,866.62,26718.85,7,649,473,-89.1,"4","500","GBPJPY",89.0628333333333,11.2280281524093,3368.40844572278,13575.1014733044,15.6644220919254,0.748886478502689,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"22","A00110",120817.34,866.62,26718.85,7,648,472,-89.1,"6","500","GBPJPY",89.0628333333333,11.2280281524093,3368.40844572278,13565.404948192,15.6532331912395,0.747732570215319,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"23","A00115",119481.4,866.62,26718.85,7,643,469,-89.1,"8","500","GBPJPY",89.0628333333333,11.2280281524093,3368.40844572278,13415.4052288927,15.480147272037,0.741963028778473,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"24","A00120",116226.97,866.62,26718.85,7,635,463,-89.1,"10","500","GBPJPY",89.0628333333333,11.2280281524093,3368.40844572278,13049.9969122923,15.0584995872381,0.732731762479518,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"25","A00104",108025.81,866.62,25424.01,6,626,459,-84.7,"4","450","GBPJPY",84.7467,11.7998694934434,3539.96084803302,12746.9045992351,14.7087588553635,0.722346587893194,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
"26","A00125",115822.82,866.62,26718.85,7,630,459,-89.1,"12","500","GBPJPY",89.0628333333333,11.2280281524093,3368.40844572278,13004.6188365143,15.006137449533,0.726962221042671,"No","PPO.Entry.Slow.Length","PPO.Entry.Fast.Length"
